video_id	clip_count	label_mean	label_median	label_std	label_mad	label_min	label_max	label_range	positive_count	negative_count	neutral_count	all_pair_count	selected_pair_count	selected_pair_weight_sum	valid_pair_count_delta_1_0	valid_pair_count_delta_0_75	valid_pair_count_delta_0_5
SMr2DprlLu4	1	2.0	2.0	0.0	0.0	2.0	2.0	0.0	1	0	0	0	0	0.0	0	0	0
SMzV26l6iA0	2	0.5	0.5	0.5	0.5	0.0	1.0	1.0	1	0	1	1	1	1.0	1	1	1
SNBqe_JpZC4	1	-0.3333333432674408	-0.3333333432674408	0.0	0.0	-0.3333333432674408	-0.3333333432674408	0.0	0	1	0	0	0	0.0	0	0	0
SRP5FYP71Ng	1	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1	0	0	0	0	0.0	0	0	0
SSNrLu-eZiM	1	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1	0	0	0	0	0.0	0	0	0
STeqtJLakQQ	7	-0.6666666865348816	-0.6666666865348816	0.5909368991851807	0.3333333134651184	-1.3333333730697632	0.6666666865348816	2.0	1	6	0	21	6	0.9999999999999999	6	6	9
SWHmteF5Rlk	8	0.25	0.1666666716337204	1.010362982749939	0.8333333730697632	-1.0	2.0	3.0	4	4	0	28	18	1.0000000000000002	18	18	22
SWhfaL7AdEc	9	0.8148148059844971	0.6666666865348816	0.8181748986244202	0.3333333432674408	-1.0	2.0	3.0	8	1	0	36	15	0.9999999999999999	15	18	24
SYnygYs-fAg	16	0.9166666865348816	0.6666666865348816	0.5068968534469604	0.3333333134651184	0.3333333432674408	2.0	1.6666666269302368	16	0	0	120	23	0.9999999999999996	23	37	58
SZRxuS6fn9s	4	-1.3333332538604736	-1.3333332538604736	0.527046263217926	0.4999999701976776	-2.0	-0.6666666865348816	1.3333332538604736	0	4	0	6	2	1.0	2	3	4
S_ISgjJR1bc	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0.0	0	0	0
S_mxvk4LEh0	6	0.5	0.1666666716337204	0.7136240005493164	0.1666666716337204	0.0	2.0	2.0	3	0	3	15	5	1.0	5	5	8
S_tGoxSEh5Y	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0.0	0	0	0
SaNXCez-9iQ	2	0.1666666716337204	0.1666666716337204	0.1666666716337204	0.1666666716337204	0.0	0.3333333432674408	0.3333333432674408	1	0	1	1	0	0.0	0	0	0
Sb2xMPwNKPo	5	0.4000000059604645	0.0	0.6463572382926941	0.0	0.0	1.6666666269302368	1.6666666269302368	2	0	3	10	4	1.0	4	4	4
Sglx7douG_4	2	0.3333333432674408	0.3333333432674408	0.3333333432674408	0.3333333432674408	0.0	0.6666666865348816	0.6666666865348816	1	0	1	1	0	0.0	0	0	1
ShgrdU9WAJE	13	0.6410256624221802	0.3333333432674408	0.9910844564437866	0.6666666865348816	-1.0	2.3333332538604736	3.3333332538604736	7	3	3	78	47	1.0000000000000004	47	49	58
Sir2QeCh4B0	8	0.25	0.0	0.5464531779289246	0.0	-0.3333333432674408	1.3333333730697632	1.6666667461395264	2	1	5	28	12	1.0	12	12	12
SmftC-VAfYQ	5	1.066666603088379	1.3333333730697632	0.8273115754127502	0.6666666269302368	-0.3333333432674408	2.0	2.3333332538604736	4	1	0	10	5	1.0	5	6	8
So3bPzg2bq0	7	0.0476190485060215	0.0	0.21295885741710663	0.0	-0.3333333432674408	0.3333333432674408	0.6666666865348816	2	1	4	21	0	0.0	0	0	2
SqtZGF_f63s	1	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1	0	0	0	0	0.0	0	0	0
SrMN3rwvCsE	7	0.0	0.3333333432674408	0.6424161195755005	0.6666666269302368	-1.0	1.0	2.0	4	3	0	21	9	1.0000000000000002	9	9	16
StgqrTr0JqU	13	0.25641030073165894	0.0	0.5722029209136963	0.0	-1.0	1.3333333730697632	2.3333334922790527	5	1	7	78	26	0.9999999999999996	26	26	50
SuKnUzid-1g	2	1.6666666269302368	1.6666666269302368	0.6666666269302368	0.6666666269302368	1.0	2.3333332538604736	1.3333332538604736	2	0	0	1	1	1.0	1	1	1
SxbTZjZD0vU	6	-0.5555555820465088	-0.6666666865348816	0.31426969170570374	0.1666666567325592	-1.0	0.0	1.0	0	5	1	15	1	1.0	1	1	5
SzJf6viBWBg	6	0.3888889253139496	0.1666666716337204	0.44790318608283997	0.1666666716337204	0.0	1.0	1.0	3	0	3	15	6	0.9999999999999999	6	6	8
T-8TvJcS78w	7	1.523809552192688	1.3333333730697632	0.2428104430437088	0.0	1.3333333730697632	2.0	0.6666666269302368	7	0	0	21	0	0.0	0	0	4
T-vqHR989bM	2	0.6666666269302368	0.6666666269302368	1.3333332538604736	1.3333332538604736	-0.6666666865348816	2.0	2.6666667461395264	1	1	0	1	1	1.0	1	1	1
T1icdxz0TNs	2	1.0	1.0	0.3333333432674408	0.3333333432674408	0.6666666865348816	1.3333333730697632	0.6666666865348816	2	0	0	1	0	0.0	0	0	1
T4e4Ba1sRg0	7	-0.9999999403953552	-1.0	1.5735915899276733	1.0	-3.0	2.3333332538604736	5.3333330154418945	1	6	0	21	17	1.0	17	17	17
TBCjKGYBNIo	22	0.21212123334407806	0.3333333432674408	0.8907235264778137	0.8333333730697632	-1.3333333730697632	1.3333333730697632	2.6666667461395264	13	8	1	231	64	1.0	126	126	169
TBwetweXRb4	3	0.0	0.0	0.27216553688049316	0.3333333432674408	-0.3333333432674408	0.3333333432674408	0.6666666865348816	1	1	1	3	0	0.0	0	0	1
TFKgo5JlPro	2	-0.1666666716337204	-0.1666666716337204	0.1666666716337204	0.1666666716337204	-0.3333333432674408	0.0	0.3333333432674408	0	1	1	1	0	0.0	0	0	0
TJelZLbfT2A	11	0.8181818127632141	0.6666666865348816	0.6254475116729736	0.6666666865348816	0.0	1.6666666269302368	1.6666666269302368	9	0	2	55	25	1.0000000000000002	25	27	32
TM7cHOHfF70	10	0.033333323895931244	0.0	0.6741250157356262	0.3333333432674408	-1.0	1.3333333730697632	2.3333334922790527	4	3	3	45	21	1.0000000000000004	21	21	29
TNwwVWA-oAE	6	1.111111044883728	1.0	0.737027645111084	0.4999999701976776	0.0	2.3333332538604736	2.3333332538604736	5	0	1	15	7	0.9999999999999998	7	8	12
TO5HjoK8Iu8	11	1.2424243688583374	1.3333333730697632	0.6045435667037964	0.6666666269302368	0.6666666865348816	2.6666667461395264	2.0	11	0	0	55	14	0.9999999999999997	14	14	35
TSDC7CCyeGY	6	-0.5	-0.3333333432674408	0.8333333730697632	0.6666666269302368	-2.0	0.3333333432674408	2.3333332538604736	2	3	1	15	10	0.9999999999999999	10	10	11
TUY83eDK5jc	9	1.1481480598449707	1.3333333730697632	0.6108304858207703	0.3333333730697632	0.0	2.0	2.0	8	0	1	36	14	0.9999999999999997	14	14	22
TUzD45ghy4k	1	1.6666666269302368	1.6666666269302368	0.0	0.0	1.6666666269302368	1.6666666269302368	0.0	1	0	0	0	0	0.0	0	0	0
TVhXqAI9gyA	5	0.13333332538604736	0.0	0.5416025519371033	0.3333333432674408	-0.6666666865348816	1.0	1.6666667461395264	2	1	2	10	4	1.0	4	4	7
TWMFQED1Myk	10	0.8333333730697632	0.8333333730697632	0.5627314448356628	0.5	0.0	1.6666666269302368	1.6666666269302368	8	0	2	45	14	0.9999999999999997	14	16	28
TWf0XFpXwfs	5	0.20000000298023224	0.0	0.2666666805744171	0.0	0.0	0.6666666865348816	0.6666666865348816	2	0	3	10	0	0.0	0	0	3
TZXcQemh8n8	2	-0.1666666716337204	-0.1666666716337204	0.1666666716337204	0.1666666716337204	-0.3333333432674408	0.0	0.3333333432674408	0	1	1	1	0	0.0	0	0	0
Ta_IgA3XJ3s	6	0.5	0.5	0.4194352328777313	0.5	0.0	1.0	1.0	4	0	2	15	4	1.0	4	4	8
TahiuVpcROM	1	0.6666666865348816	0.6666666865348816	0.0	0.0	0.6666666865348816	0.6666666865348816	0.0	1	0	0	0	0	0.0	0	0	0
TbZPa_keawc	6	-0.2222222238779068	-0.3333333432674408	0.5983516573905945	0.5	-1.0	0.6666666865348816	1.6666667461395264	2	3	1	15	7	0.9999999999999998	7	7	10
Tdw0fJt0lco	2	0.5	0.5	0.1666666716337204	0.1666666716337204	0.3333333432674408	0.6666666865348816	0.3333333432674408	2	0	0	1	0	0.0	0	0	0
Te-vgmYgGM4	1	2.0	2.0	0.0	0.0	2.0	2.0	0.0	1	0	0	0	0	0.0	0	0	0
TfBVq9oWBmM	2	0.6666666865348816	0.6666666865348816	0.0	0.0	0.6666666865348816	0.6666666865348816	0.0	2	0	0	1	0	0.0	0	0	0
Tiq67-bAV3M	6	0.6111111044883728	0.5	0.5583264231681824	0.5	0.0	1.3333333730697632	1.3333333730697632	4	0	2	15	6	0.9999999999999999	6	6	10
TksWzxo81Mk	8	1.2083332538604736	1.1666667461395264	0.5994789600372314	0.5000000596046448	0.3333333432674408	2.0	1.6666666269302368	8	0	0	28	10	0.9999999999999999	10	12	18
TwTLsgfpKvA	10	0.4000000059604645	0.5	0.3590109944343567	0.3333333432674408	0.0	1.0	1.0	6	0	4	45	4	1.0	4	4	21
TxJjAK0WrOY	2	0.1666666716337204	0.1666666716337204	0.1666666716337204	0.1666666716337204	0.0	0.3333333432674408	0.3333333432674408	1	0	1	1	0	0.0	0	0	0
TxRS6vJ9ak0	7	1.5714285373687744	1.3333333730697632	0.6098213195800781	0.6666666269302368	0.6666666865348816	2.3333332538604736	1.6666665077209473	7	0	0	21	6	0.9999999999999999	6	10	14
U2Ydtq6qvL0	5	0.6000000238418579	0.6666666865348816	0.38873010873794556	0.3333333134651184	0.0	1.0	1.0	4	0	1	10	2	1.0	2	2	5
U4-u5NZLA_w	2	-0.3333333134651184	-0.3333333134651184	0.6666666269302368	0.6666666269302368	-1.0	0.3333333432674408	1.3333333730697632	1	1	0	1	1	1.0	1	1	1
U8Ewftg_8CI	8	0.2083333432674408	0.5	0.927024781703949	0.6666666865348816	-1.3333333730697632	1.3333333730697632	2.6666667461395264	5	3	0	28	16	1.0	16	16	21
UF9OlX-QNHU	2	1.1666667461395264	1.1666667461395264	0.1666666865348816	0.1666666865348816	1.0	1.3333333730697632	0.3333333730697632	2	0	0	1	0	0.0	0	0	0
UKVwc6I06x8	3	1.3333333730697632	1.3333333730697632	0.2721655070781708	0.33333325386047363	1.0	1.6666666269302368	0.6666666269302368	3	0	0	3	0	0.0	0	0	1
UK_IXtJ2BqI	18	0.5370370745658875	0.6666666865348816	1.0191917419433594	0.6666666865348816	-1.3333333730697632	2.6666667461395264	4.0	10	3	5	153	64	1.0	94	98	118
ULkFbie8g-I	3	-0.4444444477558136	-0.3333333432674408	0.15713484585285187	0.0	-0.6666666865348816	-0.3333333432674408	0.3333333432674408	0	3	0	3	0	0.0	0	0	0
ULtBuI6nMaY	6	0.4444444477558136	0.3333333432674408	0.8314794301986694	0.3333333432674408	-0.6666666865348816	2.0	2.6666667461395264	3	1	2	15	7	0.9999999999999998	7	7	13
UPghCarcnMc	7	0.0476190485060215	0.0	0.11664237827062607	0.0	0.0	0.3333333432674408	0.3333333432674408	1	0	6	21	0	0.0	0	0	0
URP2YlSNuZ4	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	2	1	0	0.0	0	0	0
UTNP1roJV3I	5	-0.3333333432674408	-0.3333333432674408	0.2981424033641815	0.3333333432674408	-0.6666666865348816	0.0	0.6666666865348816	0	3	2	10	0	0.0	0	0	4
UUukBV82P9A	12	0.3611111342906952	0.3333333432674408	0.7259519100189209	0.5	-1.0	1.6666666269302368	2.6666665077209473	7	3	2	66	29	0.9999999999999996	29	31	46
UXvMaHD9kmA	15	0.7555555701255798	1.0	0.9464684128761292	0.3333333730697632	-1.6666666269302368	2.0	3.6666665077209473	11	3	1	105	48	1.0000000000000007	48	54	75
Ua4g9q0r-dI	17	0.09803921729326248	0.0	0.3572719097137451	0.3333333432674408	-0.6666666865348816	0.6666666865348816	1.3333333730697632	6	3	8	136	12	1.0	12	12	50
Uc-0G7RRxoY	3	0.4444444477558136	0.3333333432674408	0.4157397150993347	0.3333333432674408	0.0	1.0	1.0	2	0	1	3	1	1.0	1	1	2
UeOIb6s0pVM	11	1.5757575035095215	1.6666666269302368	0.6527472734451294	0.3333333730697632	0.0	2.3333332538604736	2.3333332538604736	10	0	1	55	14	0.9999999999999997	14	18	27
UfLMdSGGQVw	10	1.7000000476837158	1.6666666269302368	0.276887446641922	0.33333325386047363	1.3333333730697632	2.0	0.6666666269302368	10	0	0	45	0	0.0	0	0	12
UgTM9y2rD38	3	1.888888955116272	1.6666666269302368	0.566557765007019	0.33333325386047363	1.3333333730697632	2.6666667461395264	1.3333333730697632	3	0	0	3	2	1.0	2	2	2
Uiq0lf9ibF8	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0.0	0	0	0
UjT8pHMN8Q8	2	0.1666666716337204	0.1666666716337204	0.1666666716337204	0.1666666716337204	0.0	0.3333333432674408	0.3333333432674408	1	0	1	1	0	0.0	0	0	0
UkqTwAuA8jI	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	4	6	0	0.0	0	0	0
UmB5c_QqUPs	13	-0.3333333432674408	-0.3333333432674408	1.1016693115234375	0.3333333432674408	-2.3333332538604736	2.0	4.3333330154418945	3	9	1	78	44	0.9999999999999994	44	47	57
UtjenieM1Ak	3	0.3333333432674408	0.0	0.471404492855072	0.0	0.0	1.0	1.0	1	0	2	3	2	1.0	2	2	2
UtuTyW9pUN8	8	-0.0416666679084301	0.0	0.38864079117774963	0.3333333432674408	-0.6666666865348816	0.6666666865348816	1.3333333730697632	2	3	3	28	4	1.0	4	4	12
UuR4Rw38v_U	3	-0.3333333432674408	0.0	0.471404492855072	0.0	-1.0	0.0	1.0	0	1	2	3	2	1.0	2	2	2
Uw1nWfSuyo8	2	0.5	0.5	0.1666666716337204	0.1666666716337204	0.3333333432674408	0.6666666865348816	0.3333333432674408	2	0	0	1	0	0.0	0	0	0
V5lfNohNlEg	1	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1	0	0	0	0	0.0	0	0	0
VA6lVHlj5d0	7	0.6666666269302368	0.6666666865348816	0.4714045524597168	0.3333333134651184	0.0	1.3333333730697632	1.3333333730697632	5	0	2	21	6	0.9999999999999999	6	6	12
VAFdgtqZz4g	3	0.7777778506278992	0.6666666865348816	0.15713483095169067	0.0	0.6666666865348816	1.0	0.3333333134651184	3	0	0	3	0	0.0	0	0	0
VAr7gJydnys	18	0.018518520519137383	0.0	0.6032036542892456	0.3333333432674408	-1.3333333730697632	1.0	2.3333334922790527	7	4	7	153	56	1.000000000000001	56	56	87
VCIe-4p0xoM	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0.0	0	0	0
VDjnKdFxuBE	1	2.6666667461395264	2.6666667461395264	0.0	0.0	2.6666667461395264	2.6666667461395264	0.0	1	0	0	0	0	0.0	0	0	0
VN1IPN1TL3Q	3	-0.8888888955116272	-1.3333333730697632	0.8748897314071655	0.33333325386047363	-1.6666666269302368	0.3333333432674408	2.0	1	2	0	3	2	1.0	2	2	2
VUrTT7xsrec	3	0.6666666865348816	0.6666666865348816	0.2721655070781708	0.3333333134651184	0.3333333432674408	1.0	0.6666666269302368	3	0	0	3	0	0.0	0	0	1
VVZLA2neYyw	3	0.5555555820465088	0.3333333432674408	0.31426966190338135	0.0	0.3333333432674408	1.0	0.6666666269302368	3	0	0	3	0	0.0	0	0	2
VWik5oKP6IU	9	-0.4444444477558136	-0.3333333432674408	0.5443310737609863	0.3333333432674408	-1.3333333730697632	0.3333333432674408	1.6666667461395264	1	5	3	36	14	0.9999999999999997	14	14	21
VZqkWIPmH6w	10	0.10000000149011612	0.0	0.36666667461395264	0.1666666716337204	-0.3333333432674408	1.0	1.3333333730697632	3	2	5	45	7	0.9999999999999998	7	7	13
Va54WZgPTdY	5	-1.4666666984558105	-1.6666666269302368	1.002219796180725	0.3333333730697632	-2.6666667461395264	0.3333333432674408	3.0	1	4	0	10	6	0.9999999999999999	6	6	8
VbSsGRXIwjc	2	2.0	2.0	0.3333333134651184	0.3333333134651184	1.6666666269302368	2.3333332538604736	0.6666666269302368	2	0	0	1	0	0.0	0	0	1
VbmSzYg_lmg	1	2.3333332538604736	2.3333332538604736	0.0	0.0	2.3333332538604736	2.3333332538604736	0.0	1	0	0	0	0	0.0	0	0	0
VcZffwwL0bw	7	0.9523809552192688	0.6666666865348816	0.5753831267356873	0.6666666865348816	0.0	1.6666666269302368	1.6666666269302368	6	0	1	21	3	1.0	3	9	15
Ve-mmCM8TI0	10	-0.06666666269302368	0.0	0.3265986442565918	0.0	-1.0	0.3333333432674408	1.3333333730697632	1	1	8	45	9	1.0000000000000002	9	9	9
VgqI1KRnDSw	4	0.5	0.5	0.1666666716337204	0.1666666716337204	0.3333333432674408	0.6666666865348816	0.3333333432674408	4	0	0	6	0	0.0	0	0	0
VhKJm_jiciU	6	0.4444444179534912	0.5	0.5328702330589294	0.3333333432674408	-0.3333333432674408	1.3333333730697632	1.6666667461395264	4	1	1	15	5	1.0	5	5	10
VjAvqFXEmmk	8	0.7083333134651184	0.3333333432674408	0.8239049911499023	0.3333333432674408	0.0	2.3333332538604736	2.3333332538604736	4	0	4	28	13	0.9999999999999998	13	15	21
VoETCD8fBLI	2	0.8333333730697632	0.8333333730697632	0.1666666567325592	0.1666666567325592	0.6666666865348816	1.0	0.3333333134651184	2	0	0	1	0	0.0	0	0	0
VugBIVwSmaI	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0.0	0	0	0
Vv2DTPyyw90	6	0.555555522441864	0.3333333432674408	0.8534606099128723	0.3333333432674408	-0.3333333432674408	2.3333332538604736	2.6666665077209473	4	1	1	15	6	0.9999999999999999	6	6	9
Vw4-ae-ucHE	4	0.0	0.0	0.527046263217926	0.5	-0.6666666865348816	0.6666666865348816	1.3333333730697632	2	2	0	6	3	1.0	3	3	4
Vx8npmcFxak	7	1.476190447807312	2.0	1.193329930305481	0.33333325386047363	-1.3333333730697632	2.3333332538604736	3.6666665077209473	6	1	0	21	6	0.9999999999999999	6	8	12
VybXjsmsjAY	9	0.5185185670852661	0.3333333432674408	0.5468453168869019	0.6666666269302368	-0.3333333432674408	1.3333333730697632	1.6666667461395264	6	1	2	36	14	0.9999999999999997	14	14	22
VzDXgBOe5iI	4	0.75	0.6666666865348816	0.759202778339386	0.6666666865348816	0.0	1.6666666269302368	1.6666666269302368	2	0	2	6	4	1.0	4	4	4
W-pA0lOGLR0	7	0.6190476417541504	0.6666666865348816	0.4151332378387451	0.3333333432674408	0.0	1.3333333730697632	1.3333333730697632	6	0	1	21	4	1.0	4	4	10
W-ptEZFARVo	11	0.6969696879386902	0.6666666865348816	0.8342969417572021	0.6666666865348816	-0.6666666865348816	2.3333332538604736	3.0	7	1	3	55	28	0.9999999999999997	28	30	42
W-q9bPlMIVI	15	0.555555522441864	0.6666666865348816	0.3784308135509491	0.3333333134651184	0.0	1.0	1.0	11	0	4	105	16	1.0	16	16	44
W40BaML7mzc	3	1.5555554628372192	1.6666666269302368	0.4157397150993347	0.3333333730697632	1.0	2.0	1.0	3	0	0	3	1	1.0	1	1	2
W53uRqITk2I	9	0.8518518805503845	1.0	0.5237827897071838	0.3333333730697632	-0.3333333432674408	1.3333333730697632	1.6666667461395264	8	1	0	36	10	0.9999999999999999	10	10	17
WANirpnKa4w	5	0.3333333432674408	0.3333333432674408	0.21081852912902832	0.0	0.0	0.6666666865348816	0.6666666865348816	4	0	1	10	0	0.0	0	0	1
WAXJRnJXmOA	8	0.0833333432674408	0.3333333432674408	0.7772815823554993	0.3333333432674408	-1.3333333730697632	1.0	2.3333334922790527	5	2	1	28	13	0.9999999999999998	13	13	17
WBCRTcMJZZc	4	0.25	0.1666666716337204	0.2763853967189789	0.1666666716337204	0.0	0.6666666865348816	0.6666666865348816	2	0	2	6	0	0.0	0	0	2
WGfGxoI05ew	2	2.1666665077209473	2.1666665077209473	0.16666662693023682	0.16666662693023682	2.0	2.3333332538604736	0.33333325386047363	2	0	0	1	0	0.0	0	0	0
WHUHTmtBJWU	3	0.2222222238779068	0.0	0.31426969170570374	0.0	0.0	0.6666666865348816	0.6666666865348816	1	0	2	3	0	0.0	0	0	2
WJ2QF4Kw9Y8	3	-0.1111111119389534	0.0	0.15713484585285187	0.0	-0.3333333432674408	0.0	0.3333333432674408	0	1	2	3	0	0.0	0	0	0
WMzvDL7b4sM	5	-0.06666667759418488	0.0	0.5333333611488342	0.6666666865348816	-0.6666666865348816	0.6666666865348816	1.3333333730697632	2	2	1	10	4	1.0	4	4	7
WSjlhBDxNW8	6	1.2222222089767456	1.0	0.8534606099128723	0.3333333432674408	0.3333333432674408	3.0	2.6666667461395264	6	0	0	15	6	0.9999999999999999	6	6	9
WTF9xgqLIvI	10	0.2666666507720947	0.5	0.9285591840744019	0.8333333730697632	-1.3333333730697632	1.6666666269302368	3.0	6	4	0	45	26	0.9999999999999996	26	28	35
WUeSV0Z23Kg	2	-0.5	-0.5	0.1666666716337204	0.1666666716337204	-0.6666666865348816	-0.3333333432674408	0.3333333432674408	0	2	0	1	0	0.0	0	0	0
WXKgBIiP8IA	11	0.27272728085517883	0.0	0.5283514261245728	0.3333333432674408	-0.6666666865348816	1.3333333730697632	2.0	5	1	5	55	17	1.0	17	17	30
WYSomBHdl4c	1	1.6666666269302368	1.6666666269302368	0.0	0.0	1.6666666269302368	1.6666666269302368	0.0	1	0	0	0	0	0.0	0	0	0
WZVfvgTeFPo	3	0.7777778506278992	0.6666666865348816	0.4157397150993347	0.3333333432674408	0.3333333432674408	1.3333333730697632	1.0	3	0	0	3	1	1.0	1	1	2
WaaSYRPwQBw	2	0.1666666716337204	0.1666666716337204	0.5	0.5	-0.3333333432674408	0.6666666865348816	1.0	1	1	0	1	1	1.0	1	1	1
We5nTulz1Vs	4	-0.5	-0.6666666865348816	0.2886751592159271	0.0	-0.6666666865348816	0.0	0.6666666865348816	0	3	1	6	0	0.0	0	0	3
Wfn7XvSEwUA	8	0.1666666865348816	0.3333333432674408	0.799305260181427	0.3333333432674408	-1.6666666269302368	1.3333333730697632	3.0	5	1	2	28	12	1.0	12	12	15
Wh6sht7xwqQ	12	0.1944444626569748	0.3333333432674408	0.917508065700531	0.3333333432674408	-1.6666666269302368	1.6666666269302368	3.3333332538604736	8	3	1	66	34	1.0	34	36	44
Wn8nz8GPKkI	3	0.3333333432674408	0.3333333432674408	0.5443310141563416	0.6666666269302368	-0.3333333432674408	1.0	1.3333333730697632	2	1	0	3	1	1.0	1	1	3
Wnw1IAEDwDM	3	0.4444444477558136	0.6666666865348816	0.31426969170570374	0.0	0.0	0.6666666865348816	0.6666666865348816	2	0	1	3	0	0.0	0	0	2
Wo1RxRjXyYw	7	0.5714285373687744	0.3333333432674408	0.6098213195800781	0.3333333432674408	0.0	1.6666666269302368	1.6666666269302368	5	0	2	21	10	0.9999999999999999	10	10	10
WovurMxG2Aw	5	-0.06666666269302368	0.0	0.5734883546829224	0.3333333432674408	-1.0	0.6666666865348816	1.6666667461395264	2	2	1	10	4	1.0	4	4	7
WtiBpLt2wuA	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0.0	0	0	0
Wx9nThz5z_Y	3	0.3333333432674408	0.0	0.471404492855072	0.0	0.0	1.0	1.0	1	0	2	3	2	1.0	2	2	2
WxYb2x_irTM	2	0.8333333730697632	0.8333333730697632	0.5	0.5	0.3333333432674408	1.3333333730697632	1.0	2	0	0	1	1	1.0	1	1	1
WygyVNL_qdE	6	1.0555554628372192	1.5	0.8906232714653015	0.3333333134651184	-0.3333333432674408	2.0	2.3333332538604736	4	1	1	15	8	1.0	8	8	9
X0jMZoxUL2A	11	0.7878787517547607	0.6666666865348816	0.6707861423492432	0.6666666865348816	-0.3333333432674408	1.6666666269302368	2.0	9	2	0	55	20	1.0000000000000002	20	26	37
X2leyjuolDM	7	0.9523809552192688	1.0	0.4151332378387451	0.3333333134651184	0.3333333432674408	1.6666666269302368	1.3333332538604736	7	0	0	21	2	1.0	2	4	10
X3p50qqFW_w	6	0.6111111044883728	0.6666666865348816	0.22906140983104706	0.1666666567325592	0.3333333432674408	1.0	0.6666666269302368	6	0	0	15	0	0.0	0	0	2
X6-jJO00DMg	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	3	3	0	0.0	0	0	0
X7-Gbk8gAD0	7	0.761904776096344	0.6666666865348816	0.5259695649147034	0.3333333432674408	0.0	1.6666666269302368	1.6666666269302368	6	0	1	21	4	1.0	4	7	13
XAT2IfFFAU0	6	0.2222222089767456	0.0	0.9938079714775085	0.3333333432674408	-1.3333333730697632	2.0	3.3333334922790527	2	1	3	15	9	1.0000000000000002	9	9	12
XAazxiP6tP0	7	0.2857142984867096	0.0	0.45175397396087646	0.0	0.0	1.3333333730697632	1.3333333730697632	3	0	4	21	6	0.9999999999999999	6	6	6
XAgD-xoil40	6	0.0555555559694767	0.0	0.12422600388526917	0.0	0.0	0.3333333432674408	0.3333333432674408	1	0	5	15	0	0.0	0	0	0
XCyngF93SmU	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	6	15	0	0.0	0	0	0
XDVkhOziCkg	3	1.7777776718139648	1.6666666269302368	0.41573965549468994	0.33333325386047363	1.3333333730697632	2.3333332538604736	0.9999998807907104	3	0	0	3	0	0.0	0	1	2
XEZ7e4pf1xE	11	-0.5757575631141663	-0.6666666865348816	0.6045435070991516	0.6666666865348816	-1.6666666269302368	0.3333333432674408	2.0	1	7	3	55	20	1.0000000000000002	20	22	35
XFGHTk_3hGg	4	0.4166666865348816	0.3333333432674408	0.14433757960796356	0.0	0.3333333432674408	0.6666666865348816	0.3333333432674408	4	0	0	6	0	0.0	0	0	0
XFJQJb0yaKY	2	0.5	0.5	0.5	0.5	0.0	1.0	1.0	1	0	1	1	1	1.0	1	1	1
XPoY4LD-A1I	8	0.0416666679084301	0.0	0.4228704869747162	0.1666666716337204	-0.6666666865348816	0.6666666865348816	1.3333333730697632	2	2	4	28	4	1.0	4	4	16
XQOUZhWI1B0	5	-2.2666666507720947	-2.0	0.6463572978973389	0.6666666269302368	-3.0	-1.3333333730697632	1.6666666269302368	0	5	0	10	6	0.9999999999999999	6	6	8
XQxnAPleuCE	2	0.3333333432674408	0.3333333432674408	0.3333333432674408	0.3333333432674408	0.0	0.6666666865348816	0.6666666865348816	1	0	1	1	0	0.0	0	0	1
XVSDfgstFUQ	6	2.1111111640930176	2.0	0.4157397449016571	0.3333333730697632	1.6666666269302368	2.6666667461395264	1.0000001192092896	6	0	0	15	4	1.0	4	4	8
XXvSLz8QmGk	11	1.1515151262283325	1.3333333730697632	0.8688042759895325	0.6666666269302368	-1.0	2.0	3.0	10	1	0	55	25	1.0000000000000002	25	27	37
XblL7mcdDdg	5	-0.20000000298023224	0.0	0.7180219888687134	0.6666666865348816	-1.3333333730697632	0.6666666865348816	2.0	2	2	1	10	5	1.0	5	5	8
XbolrpSc0KU	6	-0.1666666716337204	0.0	0.3726780116558075	0.1666666716337204	-0.6666666865348816	0.3333333432674408	1.0	1	2	3	15	2	1.0	2	2	8
XcHLB-qfv5M	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	2	1	0	0.0	0	0	0
Xe-keAcLge0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	2	1	0	0.0	0	0	0
XgT2WWcXip4	4	0.1666666716337204	0.1666666716337204	0.1666666716337204	0.1666666716337204	0.0	0.3333333432674408	0.3333333432674408	2	0	2	6	0	0.0	0	0	0
