sample_id,video_id,train_index,mode,label,prediction__cfcompat_seed1111,prediction__cfcompat_seed1114,prediction__moddrop_seed1111,prediction__moddrop_seed1114,prediction__uniform_kd_seed1111,expert_fold,judge_fold,meta_row_id,content_binding_key,hierarchical_binding_key
L2uC4_Co9uw$_$0,L2uC4_Co9uw,9084,LAV,2,0.8408559561,0.8828505874,0.6344977617,0.8411921859,0.9754986763,1,1,7be63b57754d34d4ade13eb5e00651153c775019605c377380b4591ba8b7dc59,L2uC4_Co9uw$_$0,7be63b57754d34d4ade13eb5e00651153c775019605c377380b4591ba8b7dc59
L2uC4_Co9uw$_$0,L2uC4_Co9uw,9084,LV,2,0.8495230675,0.8397089243,0.6368531585,0.8281238079,0.9762068391,1,1,23c666e1251c4d21aa946b37533dba70e0c06ea27ea923a2a63bdb5579eec83b,L2uC4_Co9uw$_$0,23c666e1251c4d21aa946b37533dba70e0c06ea27ea923a2a63bdb5579eec83b
L382XZ6iZmM$_$1,L382XZ6iZmM,9085,L,-0.3333333433,-0.4325866997,-0.29919824,-0.3938891888,-0.4343618751,-0.2664469481,0,1,abfdf28a1d6fcaba4ebb749fe96ff8d78838a61346974fbaaac6d5123b37a6ce,L382XZ6iZmM$_$1,abfdf28a1d6fcaba4ebb749fe96ff8d78838a61346974fbaaac6d5123b37a6ce
L382XZ6iZmM$_$1,L382XZ6iZmM,9085,LA,-0.3333333433,-0.4341831505,-0.3125577867,-0.3874935806,-0.4448412955,-0.2491770089,0,1,abcfe80284b775b99af31a3cc85cdba6aedd0d8209afc4017d763dfd7b63f887,L382XZ6iZmM$_$1,abcfe80284b775b99af31a3cc85cdba6aedd0d8209afc4017d763dfd7b63f887
L382XZ6iZmM$_$1,L382XZ6iZmM,9085,LAV,-0.3333333433,-0.4394032955,-0.3592475355,-0.395814985,-0.4575642049,-0.25836882,0,1,2cf530d89f67c24aaeedef24ea5ffacd97e203ee12fc697d0e6e828cb0dd6821,L382XZ6iZmM$_$1,2cf530d89f67c24aaeedef24ea5ffacd97e203ee12fc697d0e6e828cb0dd6821
L382XZ6iZmM$_$1,L382XZ6iZmM,9085,LV,-0.3333333433,-0.4396953881,-0.3331001997,-0.3991253376,-0.4428359866,-0.2791940272,0,1,29221edd4d9dc2dfb52adf2692b4bd0cf1766b96ef841805b336c6bcae3da379,L382XZ6iZmM$_$1,29221edd4d9dc2dfb52adf2692b4bd0cf1766b96ef841805b336c6bcae3da379
L382XZ6iZmM$_$3,L382XZ6iZmM,9086,L,-1,-0.713223815,-0.318338722,-0.771468401,-0.4250506759,-0.8294802904,0,1,4946806dcbe4f79bad7946362020f1ad228f394a2f2655a979e09fdd208f1135,L382XZ6iZmM$_$3,4946806dcbe4f79bad7946362020f1ad228f394a2f2655a979e09fdd208f1135
L382XZ6iZmM$_$3,L382XZ6iZmM,9086,LA,-1,-0.7103311419,-0.3386543393,-0.7647615075,-0.4388520718,-0.8099466562,0,1,91d4fdf7959a05cfb416dff2f58188075ec93ef6e8ae1b7fed43fde3e6f2f1ca,L382XZ6iZmM$_$3,91d4fdf7959a05cfb416dff2f58188075ec93ef6e8ae1b7fed43fde3e6f2f1ca
L382XZ6iZmM$_$3,L382XZ6iZmM,9086,LAV,-1,-0.7196029425,-0.3712643981,-0.7658515573,-0.4602672458,-0.8116339445,0,1,499a12a942c6e270a1d83b67cd3f1cf69c067c976ea23fe708b9545d9f4c8fbd,L382XZ6iZmM$_$3,499a12a942c6e270a1d83b67cd3f1cf69c067c976ea23fe708b9545d9f4c8fbd
L382XZ6iZmM$_$3,L382XZ6iZmM,9086,LV,-1,-0.718131125,-0.3441630304,-0.7721784115,-0.4417077303,-0.8291497827,0,1,8257daf82486e409d06724d8fbf3c835c4d18c5f175a4637964e64fe3a4ad1a5,L382XZ6iZmM$_$3,8257daf82486e409d06724d8fbf3c835c4d18c5f175a4637964e64fe3a4ad1a5
L382XZ6iZmM$_$2,L382XZ6iZmM,9087,L,0,-0.4572163224,-0.5557609797,-0.4747703075,-0.6577424407,-0.3506486118,0,1,ad050296e4fa2b705157ff4d618bfbdaa76ab90bff85f976fe4bfc4f2e74449a,L382XZ6iZmM$_$2,ad050296e4fa2b705157ff4d618bfbdaa76ab90bff85f976fe4bfc4f2e74449a
L382XZ6iZmM$_$2,L382XZ6iZmM,9087,LA,0,-0.4603837729,-0.5797479153,-0.470154047,-0.6741277575,-0.3343617916,0,1,454a1fe7fcf802eab3353fe6f1f387d97d75de85ab31d6c524d21ce892dbd2b1,L382XZ6iZmM$_$2,454a1fe7fcf802eab3353fe6f1f387d97d75de85ab31d6c524d21ce892dbd2b1
L382XZ6iZmM$_$2,L382XZ6iZmM,9087,LAV,0,-0.468354553,-0.6140090227,-0.4790955782,-0.695846498,-0.3480735719,0,1,3e49ebb39aefbc352102f7411fb0d1680f46a090b691e8481448ee8fa4135ce0,L382XZ6iZmM$_$2,3e49ebb39aefbc352102f7411fb0d1680f46a090b691e8481448ee8fa4135ce0
L382XZ6iZmM$_$2,L382XZ6iZmM,9087,LV,0,-0.4657275975,-0.5819199681,-0.4801699221,-0.6650686264,-0.3643528521,0,1,ffd2e86b3292be21dc9c35d6ade5b7530a74edcc103f22a7ed1b4d0eef516014,L382XZ6iZmM$_$2,ffd2e86b3292be21dc9c35d6ade5b7530a74edcc103f22a7ed1b4d0eef516014
L382XZ6iZmM$_$7,L382XZ6iZmM,9088,L,-0.3333333433,1.060041666,1.003398895,0.9669603705,0.6757374406,1.191943288,0,1,f7f5b216161d5d930778f794daea5cee51f464da80b211cc3019954118e70045,L382XZ6iZmM$_$7,f7f5b216161d5d930778f794daea5cee51f464da80b211cc3019954118e70045
L382XZ6iZmM$_$7,L382XZ6iZmM,9088,LA,-0.3333333433,1.058839083,1.002173543,0.9633470178,0.6748119593,1.18901372,0,1,d58f5d7b1eac119de82d5da033d0580dc53f057f1e52f6bde4d0a0d56338afce,L382XZ6iZmM$_$7,d58f5d7b1eac119de82d5da033d0580dc53f057f1e52f6bde4d0a0d56338afce
L382XZ6iZmM$_$7,L382XZ6iZmM,9088,LAV,-0.3333333433,1.05346334,1.002381325,0.9567114711,0.6701979637,1.178830981,0,1,2f5ffbf24f624f5e703750e2d18355616ae300b4393679becbeb7d52dbe95515,L382XZ6iZmM$_$7,2f5ffbf24f624f5e703750e2d18355616ae300b4393679becbeb7d52dbe95515
L382XZ6iZmM$_$7,L382XZ6iZmM,9088,LV,-0.3333333433,1.054251194,0.9969957471,0.9586017728,0.6655984521,1.178519964,0,1,fff886ecdcbab1c47ff532e3213f663cf6676721ce26b12fcdfeab610fd7f11a,L382XZ6iZmM$_$7,fff886ecdcbab1c47ff532e3213f663cf6676721ce26b12fcdfeab610fd7f11a
L382XZ6iZmM$_$6,L382XZ6iZmM,9089,L,0,1.391228676,1.629356861,1.518938541,1.67141974,1.308487773,0,1,b5543276b4b195ab2e0f669effe70011c546644aa5aff6b58e53fed05bea479e,L382XZ6iZmM$_$6,b5543276b4b195ab2e0f669effe70011c546644aa5aff6b58e53fed05bea479e
L382XZ6iZmM$_$6,L382XZ6iZmM,9089,LA,0,1.392323136,1.62924087,1.511301398,1.662906766,1.31496048,0,1,f4c74bfd739a437499a251f8c26f7b0f21ae63aef481679a2d1df40697241e38,L382XZ6iZmM$_$6,f4c74bfd739a437499a251f8c26f7b0f21ae63aef481679a2d1df40697241e38
L382XZ6iZmM$_$6,L382XZ6iZmM,9089,LAV,0,1.387019753,1.632569075,1.502405047,1.666074395,1.304700017,0,1,5086b478da3cfdd0bbc69c1bce6eba7fdb015f4de36a2c9ba251c6b828175a01,L382XZ6iZmM$_$6,5086b478da3cfdd0bbc69c1bce6eba7fdb015f4de36a2c9ba251c6b828175a01
L382XZ6iZmM$_$6,L382XZ6iZmM,9089,LV,0,1.386483908,1.629272103,1.510238767,1.669582486,1.295799971,0,1,7cf4165f107a72c8ad760acecf6c3f0048dc070c1f772d57eee125f0e52d5dd5,L382XZ6iZmM$_$6,7cf4165f107a72c8ad760acecf6c3f0048dc070c1f772d57eee125f0e52d5dd5
L382XZ6iZmM$_$8,L382XZ6iZmM,9090,L,0.6666666865,1.109589219,1.077099919,1.040421963,1.045691729,1.075929523,0,1,7d0d5b04f1e1b7a997f3a231ed5b5d6100b4564efe77e72c212236557117be67,L382XZ6iZmM$_$8,7d0d5b04f1e1b7a997f3a231ed5b5d6100b4564efe77e72c212236557117be67
L382XZ6iZmM$_$8,L382XZ6iZmM,9090,LA,0.6666666865,1.112468839,1.076869011,1.045356035,1.04208076,1.087596178,0,1,d8ea2abc8fb193619445866054a5e68c0ae87bb5841ed11225866b00692d49a9,L382XZ6iZmM$_$8,d8ea2abc8fb193619445866054a5e68c0ae87bb5841ed11225866b00692d49a9
L382XZ6iZmM$_$8,L382XZ6iZmM,9090,LAV,0.6666666865,1.106958747,1.078389645,1.03854847,1.043601394,1.075083494,0,1,bb548c66c9814b11e8c75e8f0e60021c0d191bf4423b6a40e379c0f7fe15953b,L382XZ6iZmM$_$8,bb548c66c9814b11e8c75e8f0e60021c0d191bf4423b6a40e379c0f7fe15953b
L382XZ6iZmM$_$8,L382XZ6iZmM,9090,LV,0.6666666865,1.103637934,1.073890805,1.03036654,1.040290833,1.060112596,0,1,062093b532e5ec4c34a22552ef41faca4fee679c99f51e88ae40353db9a1895a,L382XZ6iZmM$_$8,062093b532e5ec4c34a22552ef41faca4fee679c99f51e88ae40353db9a1895a
L3b9wwZ8vRQ$_$4,L3b9wwZ8vRQ,9091,L,-1,-0.6491187215,-0.3538797796,-0.4775289297,-0.3641898036,-0.6731987,1,1,ff06f70570b4affc7b2dcf69473fe48bfc7d41d1a30083664dd710c1cdb17874,L3b9wwZ8vRQ$_$4,ff06f70570b4affc7b2dcf69473fe48bfc7d41d1a30083664dd710c1cdb17874
L3b9wwZ8vRQ$_$4,L3b9wwZ8vRQ,9091,LA,-1,-0.6473977566,-0.3348810077,-0.4691310525,-0.3540131152,-0.6751414537,1,1,aa055e7438b641e08c1468580d268644a0d5e11c693cd6e1e9b2d628c14a56c0,L3b9wwZ8vRQ$_$4,aa055e7438b641e08c1468580d268644a0d5e11c693cd6e1e9b2d628c14a56c0
L3b9wwZ8vRQ$_$4,L3b9wwZ8vRQ,9091,LAV,-1,-0.6531768441,-0.3551812172,-0.4664387703,-0.3848123848,-0.6762980223,1,1,134480b9d974687808d5f3504bb7f54ea804a5fce07a5f1ff395afc41aa9322b,L3b9wwZ8vRQ$_$4,134480b9d974687808d5f3504bb7f54ea804a5fce07a5f1ff395afc41aa9322b
L3b9wwZ8vRQ$_$4,L3b9wwZ8vRQ,9091,LV,-1,-0.6613436937,-0.3655965626,-0.4822532535,-0.3806864321,-0.6782051325,1,1,29bf96338358be94562f0e8ea30b2f0acab2c4bf2f5dc6ea9e491704d3bf1c00,L3b9wwZ8vRQ$_$4,29bf96338358be94562f0e8ea30b2f0acab2c4bf2f5dc6ea9e491704d3bf1c00
L5a2ijeWpUI$_$9,L5a2ijeWpUI,9092,L,-0.3333333433,-0.3563747108,-0.3324073255,-0.273791194,-0.226795122,-0.3472868204,1,0,95c4aeca55288afb83db40e572a9a379153e9d201587d0041fee1b7055f3244f,L5a2ijeWpUI$_$9,95c4aeca55288afb83db40e572a9a379153e9d201587d0041fee1b7055f3244f
L5a2ijeWpUI$_$9,L5a2ijeWpUI,9092,LA,-0.3333333433,-0.3604953885,-0.3130641282,-0.2759320736,-0.2235176116,-0.3489270806,1,0,94d5b8f337ddd73d3265b06f64b179461603f83286957ead6a10ee67c1bdae5a,L5a2ijeWpUI$_$9,94d5b8f337ddd73d3265b06f64b179461603f83286957ead6a10ee67c1bdae5a
L5a2ijeWpUI$_$9,L5a2ijeWpUI,9092,LAV,-0.3333333433,-0.3716959655,-0.3421156108,-0.2834870517,-0.2436977476,-0.3562574387,1,0,2dea74dd3ab28502f130f29f040f7375658a1a407347f921c8e50a5638240a3f,L5a2ijeWpUI$_$9,2dea74dd3ab28502f130f29f040f7375658a1a407347f921c8e50a5638240a3f
L5a2ijeWpUI$_$9,L5a2ijeWpUI,9092,LV,-0.3333333433,-0.3724218607,-0.3691016734,-0.2817228734,-0.2455501556,-0.3600515723,1,0,987191ea4baf3342a08e82e907458085e8100c663b17f7b7a3ab688dbc0a3df6,L5a2ijeWpUI$_$9,987191ea4baf3342a08e82e907458085e8100c663b17f7b7a3ab688dbc0a3df6
L5a2ijeWpUI$_$0,L5a2ijeWpUI,9093,L,-0.3333333433,-0.3053479493,-0.3398500085,-0.08765109628,-0.3373454809,-0.1577094048,1,0,986e2bc994d64bd2f894eb47a54fb55dd812b57a3936d379cb2d623e45bdfd51,L5a2ijeWpUI$_$0,986e2bc994d64bd2f894eb47a54fb55dd812b57a3936d379cb2d623e45bdfd51
L5a2ijeWpUI$_$0,L5a2ijeWpUI,9093,LA,-0.3333333433,-0.3101012409,-0.3264502585,-0.08322199434,-0.3389745355,-0.1537926197,1,0,e7218103c92b5b08119778fdcea6e88f3ab94722b24b80eb92046ba227bff5be,L5a2ijeWpUI$_$0,e7218103c92b5b08119778fdcea6e88f3ab94722b24b80eb92046ba227bff5be
L5a2ijeWpUI$_$0,L5a2ijeWpUI,9093,LAV,-0.3333333433,-0.3177673221,-0.3469673097,-0.08724901825,-0.353443712,-0.1572930664,1,0,f3d3a126f11dae1c13af4462b7390406bfd70364c898ee733723d466f0e7d873,L5a2ijeWpUI$_$0,f3d3a126f11dae1c13af4462b7390406bfd70364c898ee733723d466f0e7d873
L5a2ijeWpUI$_$0,L5a2ijeWpUI,9093,LV,-0.3333333433,-0.3139403462,-0.3638513386,-0.09313031286,-0.3514053524,-0.1626643687,1,0,658f982949dcc11206646d92d1a32db98666c631a0f2f0c93513e1e7ac8b3706,L5a2ijeWpUI$_$0,658f982949dcc11206646d92d1a32db98666c631a0f2f0c93513e1e7ac8b3706
L5a2ijeWpUI$_$2,L5a2ijeWpUI,9094,L,0,-0.6195863485,-0.441960603,-0.4095705152,-0.6015586257,-0.4649115801,1,0,87141b55ff9a2bcfe9d185bea37e8ac764598149d288451c576f12d3ed10e795,L5a2ijeWpUI$_$2,87141b55ff9a2bcfe9d185bea37e8ac764598149d288451c576f12d3ed10e795
L5a2ijeWpUI$_$2,L5a2ijeWpUI,9094,LA,0,-0.6407958269,-0.4309721589,-0.4161811471,-0.607006073,-0.4742916822,1,0,984dfcb3c95dd862fc049cdaa66e4f5920520a67db22fbd37b080aed8c50d54b,L5a2ijeWpUI$_$2,984dfcb3c95dd862fc049cdaa66e4f5920520a67db22fbd37b080aed8c50d54b
L5a2ijeWpUI$_$2,L5a2ijeWpUI,9094,LAV,0,-0.6443819404,-0.3914839923,-0.4253751934,-0.6267939806,-0.4788451195,1,0,093faa4553d001a63047b792d35f58603ceeec333d3d69f8678fcb0e1a700f2e,L5a2ijeWpUI$_$2,093faa4553d001a63047b792d35f58603ceeec333d3d69f8678fcb0e1a700f2e
L5a2ijeWpUI$_$2,L5a2ijeWpUI,9094,LV,0,-0.6308254004,-0.4027399719,-0.418674022,-0.6130812168,-0.4737798572,1,0,8e5bc83e7d5381914b02de3dc48483426d7e28ec03de9e9863eab2da33a1e3c1,L5a2ijeWpUI$_$2,8e5bc83e7d5381914b02de3dc48483426d7e28ec03de9e9863eab2da33a1e3c1
L5a2ijeWpUI$_$4,L5a2ijeWpUI,9095,L,-0.3333333433,-0.2787689269,-0.5100017786,-0.1763292551,-0.5163423419,-0.1414798349,1,0,a7df7a2130e4585a2c360b16ed5df514fa36850264a552cdf87b8f5356e23268,L5a2ijeWpUI$_$4,a7df7a2130e4585a2c360b16ed5df514fa36850264a552cdf87b8f5356e23268
L5a2ijeWpUI$_$4,L5a2ijeWpUI,9095,LA,-0.3333333433,-0.2936007679,-0.4910621643,-0.1711526513,-0.5317519903,-0.1407124698,1,0,33e81bd9596508d0e9d3d83b389e8a5f03ba2f09b52c6c4ad4e01256f3baedce,L5a2ijeWpUI$_$4,33e81bd9596508d0e9d3d83b389e8a5f03ba2f09b52c6c4ad4e01256f3baedce
L5a2ijeWpUI$_$4,L5a2ijeWpUI,9095,LAV,-0.3333333433,-0.2929110527,-0.4888572395,-0.1740328074,-0.558216691,-0.1408972293,1,0,d809ca1d6a6d057d72b45f340cb2bd473ba522d3dce7f97c109d1aa2e4f01883,L5a2ijeWpUI$_$4,d809ca1d6a6d057d72b45f340cb2bd473ba522d3dce7f97c109d1aa2e4f01883
L5a2ijeWpUI$_$4,L5a2ijeWpUI,9095,LV,-0.3333333433,-0.2857604623,-0.5094562173,-0.1828133166,-0.5387101769,-0.1445633322,1,0,a8f1075002ae10dbe026981e084637f800b34c5cb7ce2fb9c7367a7e58e2488b,L5a2ijeWpUI$_$4,a8f1075002ae10dbe026981e084637f800b34c5cb7ce2fb9c7367a7e58e2488b
L5a2ijeWpUI$_$8,L5a2ijeWpUI,9096,L,-1.333333373,-0.7370123863,-0.5155716538,-0.3706591427,-0.468680948,-0.6784132719,1,0,b1585a4a80b37bf8ca956d7657a0e4d15b58d743369a7bad0f875e8d4042d245,L5a2ijeWpUI$_$8,b1585a4a80b37bf8ca956d7657a0e4d15b58d743369a7bad0f875e8d4042d245
L5a2ijeWpUI$_$8,L5a2ijeWpUI,9096,LA,-1.333333373,-0.7446790934,-0.5037083626,-0.3698398471,-0.478382051,-0.6827921271,1,0,7a7b0a887edde24ffca762bf8adb956dc8f178a426b82d2962c04c25d3ec3cd7,L5a2ijeWpUI$_$8,7a7b0a887edde24ffca762bf8adb956dc8f178a426b82d2962c04c25d3ec3cd7
L5a2ijeWpUI$_$8,L5a2ijeWpUI,9096,LAV,-1.333333373,-0.7490890026,-0.5068094134,-0.3724984825,-0.4904345572,-0.6855534315,1,0,70faecb0c3a5963ca397dec148c1a6413bc2488ec978a06ecb27227defbd79b3,L5a2ijeWpUI$_$8,70faecb0c3a5963ca397dec148c1a6413bc2488ec978a06ecb27227defbd79b3
L5a2ijeWpUI$_$8,L5a2ijeWpUI,9096,LV,-1.333333373,-0.7471545339,-0.5246592164,-0.3784543574,-0.4842881262,-0.6855939627,1,0,a3d8d1eb7ddc1dff6fa02ace7982e6e45b63afe56c4b4f72016e48645cb3ce4c,L5a2ijeWpUI$_$8,a3d8d1eb7ddc1dff6fa02ace7982e6e45b63afe56c4b4f72016e48645cb3ce4c
L6pg3DQKoH4$_$1,L6pg3DQKoH4,9097,L,1,0.5097612739,0.4628899097,0.5634251833,0.4375014901,0.6867211461,0,0,2aa1b0cb944ccc7b44b2b70c4d43175c66ee34cf1b582d79bbb8831779c286cc,L6pg3DQKoH4$_$1,2aa1b0cb944ccc7b44b2b70c4d43175c66ee34cf1b582d79bbb8831779c286cc
L6pg3DQKoH4$_$1,L6pg3DQKoH4,9097,LA,1,0.5162042379,0.4535000026,0.5702510476,0.4492025971,0.6943504214,0,0,5fea6279161d2b39c2542d7b5123d744d91f605dfcb0030db237a68bf232d2c9,L6pg3DQKoH4$_$1,5fea6279161d2b39c2542d7b5123d744d91f605dfcb0030db237a68bf232d2c9
L6pg3DQKoH4$_$1,L6pg3DQKoH4,9097,LAV,1,0.5004373193,0.4342760146,0.5480774641,0.430936873,0.6705340743,0,0,ca26ff9252458a17a917d876ea1edce88c7e05f1b354bc125fe439a2f1cb3855,L6pg3DQKoH4$_$1,ca26ff9252458a17a917d876ea1edce88c7e05f1b354bc125fe439a2f1cb3855
L6pg3DQKoH4$_$1,L6pg3DQKoH4,9097,LV,1,0.494702369,0.4419188499,0.5395719409,0.4134663045,0.6588621736,0,0,122914d6c49aaa47f0ae600842cc530aabb1d5e97a3c50ad4eeb662647d11752,L6pg3DQKoH4$_$1,122914d6c49aaa47f0ae600842cc530aabb1d5e97a3c50ad4eeb662647d11752
L6pg3DQKoH4$_$0,L6pg3DQKoH4,9098,L,0.6666666865,1.053668618,0.9800017476,0.9738169909,0.8821868896,1.105037093,0,0,237022ee51b0fef63e74d8d45a80dd3ce6d50fb72a4d08e13f1d1bfbba1c3f7f,L6pg3DQKoH4$_$0,237022ee51b0fef63e74d8d45a80dd3ce6d50fb72a4d08e13f1d1bfbba1c3f7f
L6pg3DQKoH4$_$0,L6pg3DQKoH4,9098,LA,0.6666666865,1.053144097,0.9703050852,0.9720957875,0.8898656964,1.103664398,0,0,618bc36f7ed286ba06ae396eda8308e6feec6c187fd87d2482d649d3fb78a63c,L6pg3DQKoH4$_$0,618bc36f7ed286ba06ae396eda8308e6feec6c187fd87d2482d649d3fb78a63c
L6pg3DQKoH4$_$0,L6pg3DQKoH4,9098,LAV,0.6666666865,1.03932941,0.9579854608,0.9532500505,0.8748482466,1.079094291,0,0,7f91a27274464a404b9d6b4d77ea011d5144687be11d7f2dbd52fb66c381f00a,L6pg3DQKoH4$_$0,7f91a27274464a404b9d6b4d77ea011d5144687be11d7f2dbd52fb66c381f00a
L6pg3DQKoH4$_$0,L6pg3DQKoH4,9098,LV,0.6666666865,1.039231181,0.9613464475,0.9541598558,0.8615294695,1.078022361,0,0,a46f7f02c3354f06f4d186a451dc4abd671a90d766c1e118f36bd91027b793ce,L6pg3DQKoH4$_$0,a46f7f02c3354f06f4d186a451dc4abd671a90d766c1e118f36bd91027b793ce
L6pg3DQKoH4$_$3,L6pg3DQKoH4,9099,L,0.6666666865,1.042759776,0.9978212714,0.9897090197,1.086362958,0.9912747145,0,0,8d60669af2a5ba7c9ace3513cf08690188273c913e0e7813c37ce27469403e6b,L6pg3DQKoH4$_$3,8d60669af2a5ba7c9ace3513cf08690188273c913e0e7813c37ce27469403e6b
L6pg3DQKoH4$_$3,L6pg3DQKoH4,9099,LA,0.6666666865,1.045131326,1.000772119,0.9910479188,1.095241904,0.9962778091,0,0,afd90f2e1997e6f147d398815b99d91edd768dc4ed908646005a38d68f9a99dd,L6pg3DQKoH4$_$3,afd90f2e1997e6f147d398815b99d91edd768dc4ed908646005a38d68f9a99dd
L6pg3DQKoH4$_$3,L6pg3DQKoH4,9099,LAV,0.6666666865,1.037398219,0.9927908778,0.9809724092,1.09138906,0.9821817875,0,0,465c06bfc53ee2c71e8476f5a64d385cbcf7f140cd39cbb0797770784304e6a3,L6pg3DQKoH4$_$3,465c06bfc53ee2c71e8476f5a64d385cbcf7f140cd39cbb0797770784304e6a3
L6pg3DQKoH4$_$3,L6pg3DQKoH4,9099,LV,0.6666666865,1.03392148,0.9847206473,0.9788639545,1.076042175,0.9748077989,0,0,9be357ef92c393c5126d86a27f90cf5c7e621d86699f937f8bae6162d38181d1,L6pg3DQKoH4$_$3,9be357ef92c393c5126d86a27f90cf5c7e621d86699f937f8bae6162d38181d1
L6pg3DQKoH4$_$2,L6pg3DQKoH4,9100,L,0.3333333433,0.5380241275,0.6463623643,0.4190174341,0.5825614333,0.5260057449,0,0,f971bd3768d9e8ed6477002baa419e416bc8c02a80cabb9fbe4a3e32cb709490,L6pg3DQKoH4$_$2,f971bd3768d9e8ed6477002baa419e416bc8c02a80cabb9fbe4a3e32cb709490
L6pg3DQKoH4$_$2,L6pg3DQKoH4,9100,LA,0.3333333433,0.5397230387,0.6309284568,0.4221433997,0.5887995362,0.533800602,0,0,b011d6285546ba7214c17706039c91edd7140d27f3824b336278e8081ea0e276,L6pg3DQKoH4$_$2,b011d6285546ba7214c17706039c91edd7140d27f3824b336278e8081ea0e276
L6pg3DQKoH4$_$2,L6pg3DQKoH4,9100,LAV,0.3333333433,0.5266607404,0.6022427678,0.3971057236,0.5649511814,0.5040978193,0,0,6b39b091c3ad64d42b10485f0c3773844ae7eda81422372685d228e843e0a2e4,L6pg3DQKoH4$_$2,6b39b091c3ad64d42b10485f0c3773844ae7eda81422372685d228e843e0a2e4
L6pg3DQKoH4$_$2,L6pg3DQKoH4,9100,LV,0.3333333433,0.5238960981,0.6133866906,0.3897666931,0.5499953032,0.4962749183,0,0,4254cf092ad3bc43c7ef5ed5407320c612ab59b74262752d6a00f094aa6d4887,L6pg3DQKoH4$_$2,4254cf092ad3bc43c7ef5ed5407320c612ab59b74262752d6a00f094aa6d4887
L6pg3DQKoH4$_$5,L6pg3DQKoH4,9101,L,0,0.4122236371,0.32766518,0.2810953856,0.2515283525,0.4276754558,0,0,b6545c44ac56db8f1af9ef3cc93071953f916c64c272e40d23f398d1e20b8150,L6pg3DQKoH4$_$5,b6545c44ac56db8f1af9ef3cc93071953f916c64c272e40d23f398d1e20b8150
L6pg3DQKoH4$_$5,L6pg3DQKoH4,9101,LA,0,0.4131433368,0.3136829138,0.2852876484,0.2515716553,0.4360426962,0,0,3a3d99343222d1f9e57f84f3f45230952c8d5f1a6656ed2b87f6c6de340152aa,L6pg3DQKoH4$_$5,3a3d99343222d1f9e57f84f3f45230952c8d5f1a6656ed2b87f6c6de340152aa
L6pg3DQKoH4$_$5,L6pg3DQKoH4,9101,LAV,0,0.4009650052,0.2791374028,0.2629838884,0.2156997323,0.4082210064,0,0,4ecb3eb88cecf3de95e4fe39a69bbb36837d7d5f96f555f32d1adef12b9e5f7f,L6pg3DQKoH4$_$5,4ecb3eb88cecf3de95e4fe39a69bbb36837d7d5f96f555f32d1adef12b9e5f7f
L6pg3DQKoH4$_$5,L6pg3DQKoH4,9101,LV,0,0.4015241265,0.3017242849,0.2585356534,0.216132462,0.3996831477,0,0,dbb030f0fe6f569e195b20ae6587f0683b3403e55c86cfac3a22d36825d72423,L6pg3DQKoH4$_$5,dbb030f0fe6f569e195b20ae6587f0683b3403e55c86cfac3a22d36825d72423
L6pg3DQKoH4$_$4,L6pg3DQKoH4,9102,L,1,0.683496654,1.086405754,0.8011089563,1.139643073,0.9486684799,0,0,cf8bca859fcb35a55161a2e74c4c650f0f2046568e51f0ae8d1d9fd2e6af604d,L6pg3DQKoH4$_$4,cf8bca859fcb35a55161a2e74c4c650f0f2046568e51f0ae8d1d9fd2e6af604d
L6pg3DQKoH4$_$4,L6pg3DQKoH4,9102,LA,1,0.6872451901,1.087633014,0.8028608561,1.147900939,0.9550400972,0,0,4d588469b0d1c755b3f7306981bf8be2d43a5f75d5dd30aeb7e8b921e4ac9421,L6pg3DQKoH4$_$4,4d588469b0d1c755b3f7306981bf8be2d43a5f75d5dd30aeb7e8b921e4ac9421
L6pg3DQKoH4$_$4,L6pg3DQKoH4,9102,LAV,1,0.6763017178,1.073092341,0.7846369147,1.141952515,0.934427619,0,0,14de4b0855e7eeb8c839338da8b5ef2b1b18eaa7f4e7d3a38ddd40911bf956e1,L6pg3DQKoH4$_$4,14de4b0855e7eeb8c839338da8b5ef2b1b18eaa7f4e7d3a38ddd40911bf956e1
L6pg3DQKoH4$_$4,L6pg3DQKoH4,9102,LV,1,0.6737428308,1.06436348,0.7834708691,1.127880216,0.9263008237,0,0,ae8e3f954b4787ea902b092b3d89517c1f022ce067b907a9e4d9d0710ef07d85,L6pg3DQKoH4$_$4,ae8e3f954b4787ea902b092b3d89517c1f022ce067b907a9e4d9d0710ef07d85
L6pg3DQKoH4$_$6,L6pg3DQKoH4,9103,L,1,0.5270024538,0.3230584264,0.422365278,0.574432075,0.5321128964,0,0,2074a6d5a33aaa6d43ae672ec71337546824e1b90ea045a50b79f64833175ff0,L6pg3DQKoH4$_$6,2074a6d5a33aaa6d43ae672ec71337546824e1b90ea045a50b79f64833175ff0
L6pg3DQKoH4$_$6,L6pg3DQKoH4,9103,LA,1,0.5289406776,0.315051496,0.4231975079,0.5887752771,0.5371205211,0,0,3ab1f1399d9bd8ca59c3187ef8e70540d667a101f1fa989f53e50d9f57fd70dc,L6pg3DQKoH4$_$6,3ab1f1399d9bd8ca59c3187ef8e70540d667a101f1fa989f53e50d9f57fd70dc
