checkpoint_fold,video_id,sample_count,label_mean,label_bin,size_bin,stratum,self_risk_role
0,gJdSxPhf85M,4,0.4166666716,3,1,3_1,inner_train
0,gLdRUsLw4CA,4,1.166666672,4,1,4_1,inner_valid
0,gPWyANEm0eE,10,-0.03333333729,2,3,2_3,inner_train
0,gZDyk95Xob4,15,1.155555558,4,3,4_3,inner_train
0,gcGZp9JX_qE,4,1.25,4,1,4_1,inner_train
0,ggbV7YeSl7k,3,-0.1111111144,1,1,1_1,outer
0,gjEYmdWrBLM,29,1.172413799,4,3,4_3,inner_train
0,gjSyl6evrWk,8,1.583333343,4,2,4_2,inner_valid
0,gm4l099casQ,2,-0.6666666865,1,0,1_0,outer
0,gr9YU-UTJzQ,2,0,2,0,2_0,inner_train
0,grePRQ8zonA,5,1.199999988,4,1,4_1,inner_train
0,gvrfI9e5xHQ,1,-0.3333333433,1,0,1_0,inner_train
0,gzZ8NTeTzRs,2,0.3333333433,3,0,3_0,outer
0,hIQhkTjNaQc,5,0.2666666746,3,1,3_1,inner_valid
0,hSEfYcIjIr4,2,0.8333333433,3,0,3_0,inner_train
0,hSgKOKK3L8M,8,0.6250000186,3,2,3_2,inner_train
0,hThsntvCk2s,3,0.8888889054,3,1,3_1,outer
0,hawztAtYHCE,4,0.8333333507,3,1,3_1,inner_train
0,hdLC4Ro977Q,2,0.4999999702,3,0,3_0,inner_valid
0,hfVXx8hfKak,9,-0.9259259204,1,2,1_2,inner_train
0,hfvmQuhqMmY,8,2.083333299,4,2,4_2,inner_train
0,hh04W3xXa5s,3,0.5555555522,3,1,3_1,inner_train
0,hjBQmIWiWgw,11,0.3636363663,3,3,3_3,inner_train
0,hkGN5q3OOCE,2,0,2,0,2_0,inner_valid
0,hlBOP5NskhM,12,1.138888891,4,3,4_3,inner_train
0,hmjfBZGGZR8,2,1.833333373,4,0,4_0,inner_train
0,hyazktfsZew,34,0.2254901993,3,3,3_3,inner_valid
0,i5bmKlHv-SA,2,0.6666666865,3,0,3_0,inner_train
0,i5of7ZTkyfw,4,0.25,3,1,3_1,inner_train
0,i6UngvEEuNs,1,-1.333333373,0,0,0_0,inner_train
0,iEOBNT0HFtU,13,0.5384615339,3,3,3_3,outer
0,iFGoQUh81as,1,0.3333333433,3,0,3_0,inner_train
0,iMss8xBhFiI,9,0.5555555589,3,2,3_2,inner_train
0,iO34hER47xA,5,1.333333331,4,1,4_1,inner_train
0,iR1Os7FVGHs,3,-0.3333333433,1,1,1_1,inner_valid
0,iS91daVpH2E,7,0.8571428572,3,2,3_2,inner_train
0,iWBx0CP9JqA,2,0.6666666717,3,0,3_0,inner_train
0,io85pRFj_dw,2,0.8333333433,3,0,3_0,inner_train
0,izFBeXMTgds,7,0.09523809381,2,2,2_2,inner_valid
0,j4MpQ6CKoDE,1,1,3,0,3_0,inner_valid
0,j6R1NTrosuM,4,1.250000022,4,1,4_1,inner_valid
0,j9mRv472dq0,2,0,2,0,2_0,inner_train
0,jNdvceZ4etc,9,1.592592604,4,2,4_2,inner_train
0,jPGDFrQLD4I,1,-1,0,0,0_0,inner_train
0,jV6qzF2YROc,7,0.9047619104,3,2,3_2,outer
0,jXp595jj734,2,1.00000003,4,0,4_0,inner_train
0,jbJF3aphcP0,1,1.666666627,4,0,4_0,inner_train
0,jfSGWBfVNBI,2,0.1666666716,3,0,3_0,outer
0,jgNu58Da9cs,6,0.3333333383,3,2,3_2,inner_train
0,jhb6SV2dQzg,1,-1,0,0,0_0,inner_train
0,juI9KoLA87A,14,1.07142858,4,3,4_3,inner_train
0,jzNIU-w0MVo,11,0.06060605969,2,3,2_3,inner_train
0,k0cGUNUHuyY,1,-1.333333373,0,0,0_0,outer
0,k4T6GaDrcjs,11,0.2121212184,3,3,3_3,inner_train
0,kCQqLNiO0mk,15,-0.1111111065,1,3,1_3,inner_train
0,kM6wo2bb3nw,3,0.4444444477,3,1,3_1,inner_valid
0,kRs39SO-neY,4,-0.0833333358,2,1,2_1,inner_train
0,kRsA87VU6EQ,1,0,2,0,2_0,inner_train
0,kSooCdVTI6E,6,0.1666666667,3,2,3_2,inner_train
0,kY64gXOapYk,5,0.4000000119,3,1,3_1,inner_train
0,kZfcQ4a0kx4,14,1.357142855,4,3,4_3,outer
0,kcIGTPHEsNo,12,1.944444428,4,3,4_3,inner_train
0,kddCewAsxfA,4,7.450000006e-09,2,1,2_1,inner_train
0,kh6eynD9OIk,15,-1.044444446,0,3,0_3,inner_valid
0,kj63uF0RhW8,2,0,2,0,2_0,outer
0,kjQAkrdbREk,3,0.333333373,3,1,3_1,inner_train
0,kqXpf26EL-s,10,0.0666666746,2,3,2_3,inner_valid
0,ku-dtUqCm2o,2,-0.3333333433,1,0,1_0,inner_train
0,kx544gnOZB0,2,-0.3333333433,1,0,1_0,inner_valid
0,ky7Q5onqxGw,3,-0.3333333432,1,1,1_1,outer
0,kyPepNmxaj8,3,-0.6666666865,1,1,1_1,inner_train
0,kzmaKnujN64,7,0.5714285842,3,2,3_2,inner_train
0,l-nM_U1qpko,6,0.5555555473,3,2,3_2,outer
0,l5_DDqck4Rs,1,0.3333333433,3,0,3_0,inner_train
0,l8LTcZJ-_8k,23,0.8550724737,3,3,3_3,inner_train
0,lWvaIexY2WU,4,-0.4166666567,1,1,1_1,inner_train
0,laxadgca3Fo,1,0.6666666865,3,0,3_0,outer
0,lo0R1mvjDT8,6,0.3333333433,3,2,3_2,inner_train
0,lp9vkkimXqg,21,0.7142857242,3,3,3_3,outer
0,lpF-yBYou0s,4,-0.5833333284,1,1,1_1,outer
0,luQfWSfb1s0,21,1.031746037,4,3,4_3,inner_train
0,lzyVWNrkgbQ,3,-0.1111111144,1,1,1_1,inner_train
0,m0-DH0k115I,2,1.00000003,4,0,4_0,inner_train
0,m7SJs73SF8w,4,0.5833333507,3,1,3_1,inner_train
0,mHEtr7PHxoA,2,0.6666666717,3,0,3_0,inner_train
0,mI50zj8cTNw,5,0.2666666746,3,1,3_1,inner_train
0,mKP6TVuixWg,7,0.2380952452,3,2,3_2,inner_train
0,mMeGgB9-hSE,3,0.6666666865,3,1,3_1,outer
0,mNurUl_Q2UY,1,0,2,0,2_0,inner_train
0,mOnyMWhb5Ac,2,0.5000000149,3,0,3_0,outer
0,mRPIse3OO74,7,-0.09523809807,2,2,2_2,inner_train
0,mSWwz7dXUP8,1,2.333333254,4,0,4_0,inner_valid
0,mW8eL4e7Wrg,9,0.1481481492,3,2,3_2,outer
0,mXdvCxLbpuY,2,0.6666666717,3,0,3_0,inner_train
0,mgpoY1-110U,7,0.09523809384,2,2,2_2,inner_train
0,mjQfQx2K__8,13,-0.2820512905,1,3,1_3,inner_train
0,mjYeEikLR8I,2,0,2,0,2_0,inner_train
0,mrQIrm6hYMQ,3,1.111111114,4,1,4_1,inner_train
0,muOYAxkG-Zo,11,0.2727272727,3,3,3_3,inner_train
0,mud6tEqFiEM,8,0.2916666642,3,2,3_2,outer
0,mxFU6TrHChY,11,-0.7575757531,1,3,1_3,inner_train
0,mxa4KXSz9rw,12,-0.2222222239,1,3,1_3,inner_train
0,mzTHW2dtbs4,4,0.4166666791,3,1,3_1,inner_train
0,mziQcFSsdRI,3,0.7777777712,3,1,3_1,inner_train
0,n2BuwHbdilY,4,0.5000000075,3,1,3_1,inner_train
0,n4xRx0J3rYQ,14,0.5238095309,3,3,3_3,inner_train
0,n5J1ZkGUGnU,5,1.133333355,4,1,4_1,inner_train
0,n5MU2-GFjo8,5,-0.1333333373,1,1,1_1,outer
0,n7K5SpMrQt0,7,0.04761904903,2,2,2_2,inner_train
0,nAhn8-kZpM8,2,0.9999999851,3,0,3_0,inner_train
0,nDXKvarLEOM,4,-0.2499999926,1,1,1_1,inner_train
0,nErOMpqvcRg,3,1.444444458,4,1,4_1,outer
0,nF0AMbTH4VM,1,-0.3333333433,1,0,1_0,inner_train
0,nQ7txb1MtG0,2,0.8333333581,3,0,3_0,inner_train
0,npIVLL_fTf0,11,-1.272727294,0,3,0_3,inner_train
0,nw6Kf3AtCz4,33,0.9898989995,3,3,3_3,inner_train
0,nxksB2kDJ6o,2,0.3333333433,3,0,3_0,inner_train
0,o1cRmT9qnOc,1,0.3333333433,3,0,3_0,inner_train
0,o2bNnLOEEC0,4,-1.5,0,1,0_1,inner_train
0,o63doZKEIds,9,0.07407407297,2,2,2_2,inner_valid
0,o7vcTMAX9fQ,1,0.3333333433,3,0,3_0,outer
0,oK951Y2N_k0,1,-0.3333333433,1,0,1_0,inner_train
0,oO61Ma17tRA,3,-0.8888888955,1,1,1_1,inner_train
0,oW1OEsP7Dds,3,0,2,1,2_1,outer
0,oZkWWCQw2Js,3,0.2222222288,3,1,3_1,inner_train
0,oaC1UATdtAg,5,0.5333333492,3,1,3_1,inner_valid
0,obnOnuzb-Xw,5,0.2000000059,3,1,3_1,inner_train
0,omBcvw7izuM,14,0.5714285863,3,3,3_3,outer
0,ooGB4BLK9PM,1,0,2,0,2_0,inner_valid
0,opHUZsc2WO8,2,0.5000000149,3,0,3_0,inner_valid
0,otna1VHHCow,6,1.00000001,4,2,4_2,inner_train
0,ouhCx4TgHlE,3,-0.7777777811,1,1,1_1,inner_train
0,owT0_Xfu8a0,2,0.8333333581,3,0,3_0,inner_valid
0,oyHKiX5YGDE,11,0.3333333378,3,3,3_3,inner_train
0,p18PVgfxook,1,0,2,0,2_0,outer
0,p19Hsjx2xgI,4,0.5833333507,3,1,3_1,outer
0,pAclBdj20ZU,12,0.7500000025,3,3,3_3,inner_train
0,pFh-SLxltms,16,0.7083333302,3,3,3_3,inner_train
0,pIMByitigYI,12,0.3333333408,3,3,3_3,inner_train
0,pKXaKinzTmY,4,0.08333333582,2,1,2_1,inner_valid
0,pU-MjERGTUk,1,1,3,0,3_0,inner_train
0,pY4ovojS4rk,3,0,2,1,2_1,inner_train
0,pf-78LF4ORE,18,0.7407407446,3,3,3_3,inner_train
0,pf6HYOOwfGE,1,0,2,0,2_0,inner_train
0,pkH2TfFN-6s,1,2,4,0,4_0,outer
0,pnSRLB6anIM,7,0.666666678,3,2,3_2,outer
0,ptgBkE_e5js,2,-0.1666666567,1,0,1_0,inner_valid
0,puum3vabpb4,19,0.3333333401,3,3,3_3,outer
0,q3QUybiOYeU,1,0.3333333433,3,0,3_0,inner_train
0,q4hP2j7oewo,2,0,2,0,2_0,inner_train
0,q7BxnIM2_z0,1,2,4,0,4_0,inner_train
0,qCUg4ek1PPE,2,0.5000000149,3,0,3_0,inner_train
0,qFppeQvdfxI,8,1.041666668,4,2,4_2,inner_train
0,qJBQH14qtHc,8,0.9583333209,3,2,3_2,inner_train
0,qJZlp9uxoTU,16,0.1041666567,3,3,3_3,inner_valid
0,qP4uuMI-JSk,6,0.777777791,3,2,3_2,inner_train
0,qXisb7w9LjM,3,0.3333333333,3,1,3_1,outer
0,qYJtbgLqizk,2,1.500000045,4,0,4_0,inner_train
0,qbIajpM7U3Y,4,0.5000000149,3,1,3_1,inner_train
0,qd6YuFGcBGk,9,0.8148148159,3,2,3_2,inner_train
0,qkWdc-E6jGI,7,-0.04761905329,2,2,2_2,inner_valid
0,qo2reupzUE0,4,-0.4166666568,1,1,1_1,inner_train
0,qpht9L3s9G4,2,0.3333333433,3,0,3_0,inner_train
0,qrSW93EtuMc,2,1.166666657,4,0,4_0,outer
0,qszy_WSRFUM,7,0.4285714413,3,2,3_2,inner_train
0,qtI3CB1jslQ,1,0.3333333433,3,0,3_0,inner_valid
0,qvIhzmujTi8,3,-0.2222222288,1,1,1_1,inner_train
0,r1erb5PSm1A,7,0.7142857228,3,2,3_2,inner_train
0,r8OPmbZZlpE,3,0.8888889054,3,1,3_1,inner_valid
0,rApOTQgFW6Y,1,0.6666666865,3,0,3_0,outer
0,rC7qKZMKa0U,1,0.3333333433,3,0,3_0,inner_valid
0,rCQYq4T8SEI,5,-0.8666666627,1,1,1_1,inner_train
0,rEWQW_ibDwg,8,0.08333332839,2,2,2_2,inner_valid
0,rFHIApgUtoI,6,0.277777786,3,2,3_2,outer
0,rLHJ_ebXCHQ,8,0.2500000037,3,2,3_2,outer
0,rNXM3avNBKk,4,0.1666666419,3,1,3_1,inner_valid
0,rWjPSlzUc-8,2,2.333333373,4,0,4_0,inner_train
0,rvQ2cRnroOU,11,0.1515151587,3,3,3_3,inner_train
0,s0PUurm1ONo,1,0.6666666865,3,0,3_0,inner_train
0,s1Yo_MCiMPc,8,-0.04166666791,2,2,2_2,inner_valid
0,s1tVE8g6JBc,2,-1,0,0,0_0,inner_valid
0,s53UAEi7JEY,3,0.1111111144,3,1,3_1,inner_train
0,sFLTjqVS7AE,4,0.9166666642,3,1,3_1,inner_train
0,sFxUNO2HOKY,6,0.5000000099,3,2,3_2,inner_train
0,sPxoGNvnVzg,5,1.400000036,4,1,4_1,outer
0,sRMdbZVjhis,2,-0.3333333135,1,0,1_0,inner_train
0,sRex0-9yFFc,3,0,2,1,2_1,inner_train
0,sU40irMa-so,2,0.1666666716,3,0,3_0,inner_train
0,snVkfJKvjwk,3,-0.8888888856,1,1,1_1,inner_train
0,sqADHmnM164,1,0,2,0,2_0,inner_train
0,ssH8WQF4eN0,2,0.1666666716,3,0,3_0,inner_train
0,sw-smuVRByI,8,-0.1666666716,1,2,1_2,inner_train
0,t-wXEPHHtME,3,0.2222222289,3,1,3_1,inner_train
0,t2U7w3K2qac,2,1.00000003,4,0,4_0,inner_train
0,t4-ZulW5np4,5,0.9999999881,3,1,3_1,inner_train
0,t7a3zECpT4k,4,-0.4166666716,1,1,1_1,outer
0,tL8RzwWSmAE,4,0.1666666642,3,1,3_1,inner_train
0,tRSPfPlNbMU,4,0.08333334327,2,1,2_1,inner_valid
0,tUTf9R5u6r0,1,1.666666627,4,0,4_0,inner_train
0,taCchyi5h68,1,0.3333333433,3,0,3_0,outer
0,tdIZZ9v0IGA,6,0.2222222239,3,2,3_2,outer
0,tnhRxo-g3Xw,1,-0.3333333433,1,0,1_0,inner_train
0,trQLgl6ncmk,5,-0.1333333373,1,1,1_1,outer
0,tv8IhQZQuJI,11,0.3030303093,3,3,3_3,inner_train
0,tvE_DucE0_k,5,0.6666666806,3,1,3_1,inner_train
0,tw2xFbfgV4U,11,0.2727272808,3,3,3_3,inner_train
0,u8ViR4L2cVk,3,0.2222222288,3,1,3_1,inner_train
0,u94VPxEIJPg,8,-0.4583333433,1,2,1_2,inner_train
0,uBgRo9tnv-I,8,0.04166666791,2,2,2_2,inner_train
0,uITHY4LORDs,3,-0.4444444577,1,1,1_1,inner_train
0,uQds2dN1AiM,1,1,3,0,3_0,inner_train
0,uU_3tbZ1zG8,12,0.8333333284,3,3,3_3,outer
0,uWW1ejwFURI,1,0,2,0,2_0,inner_train
0,uXYAfpQUYVE,10,0.2666666657,3,3,3_3,inner_valid
0,uYzZB4ccG1Q,30,0.7111111105,3,3,3_3,inner_train
0,uea5xJZygsc,2,1.166666657,4,0,4_0,outer
0,uxHBEfIhY-E,7,-4.27142856e-09,2,2,2_2,inner_train
0,uy9MGhVqCp8,7,0.6190476332,3,2,3_2,outer
0,v2DFe9X-jCY,9,0.8148148258,3,2,3_2,inner_train
0,v3l56fl6aJM,3,0.3333333432,3,1,3_1,inner_train
0,v45zoIrjoTo,2,0.1666666716,3,0,3_0,inner_train
0,v5AAvrZuR2U,5,0.200000006,3,1,3_1,inner_train
0,v73dbqOUoXQ,2,0.8333333581,3,0,3_0,inner_train
0,vA68fTqDars,2,0,2,0,2_0,outer
0,vM7m581tHn0,9,0,2,2,2_2,outer
0,vM9AH4EqCaA,3,0.6666666766,3,1,3_1,inner_train
0,vRhj2bLo1ho,8,-0.04166667164,2,2,2_2,inner_train
0,vRydHjRzDX0,6,0.3888888955,3,2,3_2,inner_train
0,vXABB4tBBUU,6,0.5,3,2,3_2,inner_train
0,vbVLgaP5IYU,3,-0.3333333432,1,1,1_1,inner_train
0,vlnKSMw5v1o,6,0.3333333433,3,2,3_2,inner_train
0,vop7tN_K64I,6,0.1666666716,3,2,3_2,outer
0,vqBRkjHWjXM,1,0,2,0,2_0,inner_train
0,vrgwwihTxVQ,2,0,2,0,2_0,inner_train
0,vwUBtNvjrU4,14,0.1190476226,3,3,3_3,inner_train
0,vx8j_4DMqh4,2,0.1666666716,3,0,3_0,outer
0,w-PFjo89Dpw,9,0.1111111144,3,2,3_2,inner_train
0,w44JDB1NmqM,4,0.3333333358,3,1,3_1,outer
0,w4xIyGs-3wc,2,-1.333333313,0,0,0_0,inner_train
0,wEs7pJH2mqQ,5,-0.4000000119,1,1,1_1,inner_train
0,wI7DDCRh4Nw,7,0.4285714243,3,2,3_2,inner_train
0,wLj_gnNON7A,21,-0.8095238152,1,3,1_3,inner_train
0,wLrgvSYLPUI,5,1.399999982,4,1,4_1,inner_train
0,wMggOhhVouA,2,0,2,0,2_0,inner_train
0,wNx1ZnQ0MDQ,5,0.6666666865,3,1,3_1,outer
0,wRKVNiABc0w,17,0.03921568394,2,3,2_3,outer
0,wVdoIjg3ZFQ,6,0.2222222437,3,2,3_2,inner_train
0,wY8JbFOsp5E,2,0.5,3,0,3_0,inner_train
0,wb7CfuiIZFQ,1,1.333333373,4,0,4_0,inner_train
0,wdU-0bttAkc,2,0.1666666716,3,0,3_0,inner_train
0,wj4snKbUWZA,4,-1.083333358,0,1,0_1,outer
0,wrQVnClcNPM,17,0.686274511,3,3,3_3,inner_train
0,x7ZR70cTa84,2,1.5,4,0,4_0,outer
0,x92920ole0w,4,0.2500000075,3,1,3_1,outer
0,xAApNMTj3as,1,-0.3333333433,1,0,1_0,inner_train
0,xBsrNFxnnuY,7,0.5238095181,3,2,3_2,inner_train
0,xP81rX2ATLI,9,-0.07407407629,2,2,2_2,inner_train
0,xPN38lYBQv4,2,1.166666672,4,0,4_0,inner_train
0,xRJXYUZVdas,5,1.266666651,4,1,4_1,inner_train
0,xTBBDx3DkXQ,7,1.047619053,4,2,4_2,inner_train
0,xUz5cCA-oTo,12,-0.388888898,1,3,1_3,inner_train
0,xYtNgq9eTlg,8,0.2083333395,3,2,3_2,inner_valid
0,xaSf1d13WoY,10,0.3666666687,3,3,3_3,outer
0,xbl7bU5PGBs,3,1.333333314,4,1,4_1,inner_train
0,xfP0bm6Z-7E,6,0.1666666716,3,2,3_2,inner_valid
0,xgAwddSkrOo,5,-0.06666666866,2,1,2_1,inner_train
0,xiRUWSUrGSg,2,-0.1666666716,1,0,1_0,inner_valid
0,xn9_4n4NpEw,11,0.2727272781,3,3,3_3,inner_valid
0,xnNZyfhusAk,4,0.0833333284,2,1,2_1,inner_train
0,xomMHflvVDw,25,0.1200000024,3,3,3_3,inner_train
0,xu53lk4dhSc,9,0.4074074096,3,2,3_2,outer
0,xw-Blnej8EA,1,1,3,0,3_0,outer
0,xwNQ7QuXaps,6,0.7222222388,3,2,3_2,inner_train
0,xyOa9ivNrg4,2,0.5,3,0,3_0,inner_train
0,y1gL_MuokI8,2,-0.3333333433,1,0,1_0,inner_train
0,y5JdqGL5DRc,2,1.166666657,4,0,4_0,inner_train
0,yALhl-lMBxk,2,1.666666627,4,0,4_0,inner_train
0,yBGuxyO-ElM,4,0.8333333358,3,1,3_1,inner_train
0,yNiJGh7JpLM,3,0.2222222288,3,1,3_1,inner_train
0,ySfHPyaDbqY,4,0.4166666791,3,1,3_1,inner_train
0,yZWH2P-h0jo,3,1.888888836,4,1,4_1,inner_valid
0,yrIXBklJ5YQ,6,0.0555555473,2,2,2_2,inner_train
0,yt9GpittX4U,1,1,3,0,3_0,inner_train
0,yuwvVTnsDjc,6,0.3333333433,3,2,3_2,inner_train
0,yxZydS2qHzs,2,-0.3333333433,1,0,1_0,outer
0,yyToAEoUuek,3,0.7777777811,3,1,3_1,inner_train
0,z-bupzylxEc,1,0.6666666865,3,0,3_0,inner_valid
0,z7FicxE_pMU,8,0.3750000112,3,2,3_2,inner_valid
0,zFTuwjr3xq0,6,0.0555555572,2,2,2_2,outer
0,zFuRNvfC4So,9,0.2222222189,3,2,3_2,inner_train
0,zKNAu2CCeRs,1,1,3,0,3_0,inner_train
0,zOHZDq2BvGo,2,0.5000000149,3,0,3_0,inner_train
0,zR-kKDaSDmE,1,-0.3333333433,1,0,1_0,inner_valid
0,zR62DCEMWgs,5,0.7999999881,3,1,3_1,inner_train
0,zWfDRPy4lXQ,1,0.6666666865,3,0,3_0,inner_train
0,zoPOeViAdOo,1,-0.6666666865,1,0,1_0,inner_train
0,zsRTbbKlsEg,1,0.3333333433,3,0,3_0,inner_valid
0,zuc7vUhZNfY,2,1,3,0,3_0,inner_train
0,zv0Jl4TIQDc,3,1.222222199,4,1,4_1,inner_train
0,zwTrXwi54us,13,0.4615384661,3,3,3_3,inner_valid
1,-HwX2H8Z4hY,10,-0.4666666627,1,3,1_3,inner_train
1,-WXXTNIJcVM,5,1.59999997,4,1,4_1,inner_train
1,-aNfi7CP8vM,2,0,2,0,2_0,inner_train
1,-aqamKhZ1Ec,3,-1.00000001,0,0,0_0,inner_train
1,-dxfTGcXJoc,8,1.25,4,2,4_2,inner_train
1,-lzEya4AM_4,5,-0.1333333373,1,1,1_1,inner_train
1,-mJ2ud6oKI8,9,0.1481481526,3,2,3_2,inner_train
1,-tANM6ETl_M,3,3.333329908e-11,2,0,2_0,inner_train
1,-vxjVxOeScU,3,1.00000002,4,0,4_0,inner_train
1,-wMB_hJL-3o,4,0.8333333507,3,1,3_1,inner_train
1,07Z16yRBFUQ,3,0.2222222288,3,0,3_0,outer
1,0EphpADwdPg,6,0.6666666667,3,2,3_2,inner_train
1,0JuRmhhgMw8,8,0.5000000112,3,2,3_2,inner_train
1,0SfejBuLgFo,8,-1.117500001e-08,2,2,2_2,inner_train
1,0Svu5BldR5A,2,0.8333333135,3,0,3_0,inner_train
1,0W4WsjhDgUI,1,0,2,0,2_0,inner_train
1,0Xs8wJrAmxs,4,-0.5833333284,1,1,1_1,inner_train
1,0YdYFtVdlWE,22,0.2121212144,3,3,3_3,outer
1,0mXv97u2OCM,2,0.1666666716,3,0,3_0,outer
1,0p9XKC_J3hU,1,0.3333333433,3,0,3_0,inner_train
1,0r8KVXUCV6c,4,-1.166666664,0,1,0_1,inner_train
1,0rE8jEvQW_I,9,1.555555539,4,2,4_2,inner_train
1,0tkWa2skSmA,2,0,2,0,2_0,outer
1,100499,7,-0.8571428614,1,2,1_2,inner_train
1,101851,21,-0.4444444492,1,3,1_3,outer
1,10223,10,-0.4666666687,1,3,1_3,inner_train
1,106077,15,-0.5555555522,1,3,1_3,inner_train
1,108793,19,0.2982456104,3,3,3_3,inner_train
1,110766,10,8.930000039e-09,2,3,2_3,inner_train
1,110788,7,-0.4761904776,1,2,1_2,inner_train
1,112604,5,0.06666666866,2,1,2_1,inner_train
1,113265,10,-2.099999988,0,3,0_3,inner_train
1,120vnZnmhq4,1,1.666666627,4,0,4_0,inner_train
1,125708,1,0,2,0,2_0,inner_train
1,125730,16,0.6041666586,3,3,3_3,outer
1,125895,10,1.266666669,4,3,4_3,inner_valid
1,127470,13,-0.6923076946,1,3,1_3,outer
1,12812,7,1.761904751,4,2,4_2,inner_train
1,128752,17,-0.5490196067,1,3,1_3,inner_train
1,130149,7,-0.3809523753,1,2,1_2,inner_train
1,130426,9,-1.444444444,0,2,0_2,inner_train
1,130448,10,-0.400000003,1,3,1_3,inner_train
1,130633,11,1.121212119,4,3,4_3,inner_train
1,131650,11,-0.7272727354,1,3,1_3,inner_train
1,131936,8,-0.4166666753,1,2,1_2,inner_train
1,134252,10,-0.7999999821,1,3,1_3,inner_train
1,136211,8,1.249999993,4,2,4_2,inner_train
1,139006,13,-0.5128205098,1,3,1_3,outer
1,154449,14,-1.428571429,0,3,0_3,outer
1,15Wu4U2VPLw,8,0.08333333582,2,2,2_2,inner_train
1,15ktF-6wutk,7,0.619047629,3,2,3_2,outer
1,180923,15,-0.3777777712,1,3,1_3,inner_train
1,184784,7,-0.1428571471,1,2,1_2,inner_train
1,18QjfdhJEM4,19,-0.5789473762,1,3,1_3,inner_train
1,193291,4,-0.9166666791,1,1,1_1,inner_train
1,19k6sEC7814,6,0.6111111293,3,2,3_2,inner_train
1,1CjUHNYzW1E,6,1.5,4,2,4_2,inner_train
1,1F0qH0EEBfo,25,0.6000000012,3,3,3_3,inner_train
1,1J9Fa995Ojs,1,1,3,0,3_0,inner_train
1,1W38PnuWIkM,8,-0.1666666716,1,2,1_2,inner_train
1,1cyUKHOvdYY,4,0.2500000075,3,1,3_1,inner_train
1,1dWsw38VDjY,5,0.6666666687,3,1,3_1,inner_train
1,1fqNb8cfLFE,2,0.6666666865,3,0,3_0,inner_train
1,1mHjMNZZvFo,7,0.9523809425,3,2,3_2,inner_train
1,1rVly2oeBJg,1,0.6666666865,3,0,3_0,inner_train
1,1tQOvm5eQOA,10,-0.2333333314,1,3,1_3,inner_train
1,1tuMFJnlXJc,11,0.4545454546,3,3,3_3,inner_train
1,1x7kf9vArjU,3,1,3,0,3_0,inner_train
1,2-4autDbHVQ,20,1.249999999,4,3,4_3,inner_train
1,2-EJz4RG4g4,1,1.666666627,4,0,4_0,outer
1,206051,16,-1.208333328,0,3,0_3,inner_train
1,206507,14,-0.9285714222,1,3,1_3,inner_train
1,206606,11,-0.8181818209,1,3,1_3,inner_valid
1,207812,10,1.366666666,4,3,4_3,inner_train
1,208416,17,1.176470585,4,3,4_3,inner_train
1,209354,12,1.444444443,4,3,4_3,inner_train
1,209775,11,-1.363636334,0,3,0_3,inner_valid
1,210618,18,0.8703703682,3,3,3_3,inner_train
1,214095,15,-1.088888884,0,3,0_3,inner_train
1,216007,32,-0.6458333284,1,3,1_3,inner_train
1,21638,7,0.5714285672,3,2,3_2,inner_train
1,219310,11,-0.9999999973,1,3,1_3,inner_valid
1,21Kxt5L9OBE,2,0.6666666865,3,0,3_0,inner_valid
1,220134,27,-0.7160493842,1,3,1_3,inner_train
1,220200,14,-0.9761904712,1,3,1_3,outer
1,223926,9,-0.6296296517,1,2,1_2,inner_train
1,225343,17,-0.09803921509,2,3,2_3,inner_train
1,225416,17,-0.6470588288,1,3,1_3,inner_train
1,225768,17,-0.7843137121,1,3,1_3,inner_train
1,227416,13,0.7179487096,3,3,3_3,inner_train
1,22880,11,0.212121213,3,3,3_3,inner_train
1,229090,23,-0.9275362323,1,3,1_3,inner_train
1,230252,15,-0.4888889014,1,3,1_3,inner_train
1,233356,12,0.0277777786,2,3,2_3,inner_train
1,236696,16,-1.395833345,0,3,0_3,inner_train
1,238023,39,-0.8974358913,1,3,1_3,inner_train
1,238039,13,-0.1282051343,1,3,1_3,outer
1,238645,24,-0.7361111057,1,3,1_3,inner_valid
1,238889,12,-0.361111107,1,3,1_3,inner_valid
1,23YlZoucbyM,7,-1.09523809,0,2,0_2,inner_train
1,241164,13,0.820512822,3,3,3_3,outer
1,241172,8,-0.4166666716,1,2,1_2,inner_train
1,24202,12,-2.083333351,0,3,0_3,inner_train
1,243341,37,-1.990990992,0,3,0_3,inner_train
1,244261,26,0.6666666567,3,3,3_3,inner_train
1,244817,10,-0.7666666686,1,3,1_3,inner_train
1,244829,11,-0.3030303175,1,3,1_3,inner_train
1,244836,11,-0.7575757504,1,3,1_3,inner_train
1,245243,5,2.000000018,4,1,4_1,outer
1,245276,17,-1.823529405,0,3,0_3,outer
1,245497,6,-0.999999995,1,2,1_2,inner_valid
1,251646,14,0.2619047655,3,3,3_3,inner_train
1,251826,10,-1.166666654,0,3,0_3,inner_train
1,25522,6,-0.6666666617,1,2,1_2,inner_valid
1,255224,11,-1.363636366,0,3,0_3,outer
1,255343,13,-0.9999999909,1,3,1_3,outer
1,255852,11,-0.4545454518,1,3,1_3,inner_train
1,256174,16,-0.6041666642,1,3,1_3,inner_valid
1,257045,14,-0.1904761855,1,3,1_3,outer
