section	fold	mode	method	expert_id	expert_left	expert_right	metric	value	reference	delta	notes
expert_metric_by_outer_fold	1	LAV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	MAE	0.5640164851157149	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Corr	0.7324485178427681	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc7	0.5204003079291762	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc5	0.537721324095458	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc2	0.8466038349041274	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	F1	0.8458222194236539	NA	NA	NA
expert_metric_by_outer_fold	1	LA	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	J	0.5654559126186477	NA	NA	NA
expert_metric_by_outer_fold	1	LA	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	MAE	0.5654559126186477	NA	NA	NA
expert_metric_by_outer_fold	1	LA	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Corr	0.7308395424409228	NA	NA	NA
expert_metric_by_outer_fold	1	LA	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc7	0.5195021811649987	NA	NA	NA
expert_metric_by_outer_fold	1	LA	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc5	0.5359250705671029	NA	NA	NA
expert_metric_by_outer_fold	1	LA	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc2	0.8449788755281118	NA	NA	NA
expert_metric_by_outer_fold	1	LA	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	F1	0.8442613411475183	NA	NA	NA
expert_metric_by_outer_fold	1	LV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	J	0.5634586889363903	NA	NA	NA
expert_metric_by_outer_fold	1	LV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	MAE	0.5634586889363903	NA	NA	NA
expert_metric_by_outer_fold	1	LV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Corr	0.732409622322983	NA	NA	NA
expert_metric_by_outer_fold	1	LV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc7	0.5215550423402617	NA	NA	NA
expert_metric_by_outer_fold	1	LV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc5	0.5395175776238131	NA	NA	NA
expert_metric_by_outer_fold	1	LV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc2	0.8469288267793306	NA	NA	NA
expert_metric_by_outer_fold	1	LV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	F1	0.8461667956447069	NA	NA	NA
expert_metric_by_outer_fold	1	L	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	J	0.5647964794662398	NA	NA	NA
expert_metric_by_outer_fold	1	L	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	MAE	0.5647964794662398	NA	NA	NA
expert_metric_by_outer_fold	1	L	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Corr	0.7308709295781306	NA	NA	NA
expert_metric_by_outer_fold	1	L	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc7	0.5204003079291762	NA	NA	NA
expert_metric_by_outer_fold	1	L	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc5	0.5374647164485502	NA	NA	NA
expert_metric_by_outer_fold	1	L	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc2	0.8454663633409165	NA	NA	NA
expert_metric_by_outer_fold	1	L	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	F1	0.8447060848946407	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	moddrop_seed1111	moddrop_seed1111	NA	NA	J	0.5646352377581684	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	moddrop_seed1111	moddrop_seed1111	NA	NA	MAE	0.5646352377581684	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	moddrop_seed1111	moddrop_seed1111	NA	NA	Corr	0.7257383939897611	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc7	0.5228380805748011	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc5	0.5364382858609187	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc2	0.8443288917777055	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	moddrop_seed1111	moddrop_seed1111	NA	NA	F1	0.8427290792420756	NA	NA	NA
expert_metric_by_outer_fold	1	LA	moddrop_seed1111	moddrop_seed1111	NA	NA	J	0.5659633055673211	NA	NA	NA
expert_metric_by_outer_fold	1	LA	moddrop_seed1111	moddrop_seed1111	NA	NA	MAE	0.5659633055673211	NA	NA	NA
expert_metric_by_outer_fold	1	LA	moddrop_seed1111	moddrop_seed1111	NA	NA	Corr	0.7243375797275285	NA	NA	NA
expert_metric_by_outer_fold	1	LA	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc7	0.5233512958686168	NA	NA	NA
expert_metric_by_outer_fold	1	LA	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc5	0.5366948935078265	NA	NA	NA
expert_metric_by_outer_fold	1	LA	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc2	0.8422164445888852	NA	NA	NA
expert_metric_by_outer_fold	1	LA	moddrop_seed1111	moddrop_seed1111	NA	NA	F1	0.8405846961242662	NA	NA	NA
expert_metric_by_outer_fold	1	LV	moddrop_seed1111	moddrop_seed1111	NA	NA	J	0.5650076575537002	NA	NA	NA
expert_metric_by_outer_fold	1	LV	moddrop_seed1111	moddrop_seed1111	NA	NA	MAE	0.5650076575537002	NA	NA	NA
expert_metric_by_outer_fold	1	LV	moddrop_seed1111	moddrop_seed1111	NA	NA	Corr	0.725412300062178	NA	NA	NA
expert_metric_by_outer_fold	1	LV	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc7	0.5227097767513472	NA	NA	NA
expert_metric_by_outer_fold	1	LV	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc5	0.5365665896843725	NA	NA	NA
expert_metric_by_outer_fold	1	LV	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc2	0.8423789405264869	NA	NA	NA
expert_metric_by_outer_fold	1	LV	moddrop_seed1111	moddrop_seed1111	NA	NA	F1	0.8409808747487655	NA	NA	NA
expert_metric_by_outer_fold	1	L	moddrop_seed1111	moddrop_seed1111	NA	NA	J	0.5662531830439467	NA	NA	NA
expert_metric_by_outer_fold	1	L	moddrop_seed1111	moddrop_seed1111	NA	NA	MAE	0.5662531830439467	NA	NA	NA
expert_metric_by_outer_fold	1	L	moddrop_seed1111	moddrop_seed1111	NA	NA	Corr	0.724066744035963	NA	NA	NA
expert_metric_by_outer_fold	1	L	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc7	0.5228380805748011	NA	NA	NA
expert_metric_by_outer_fold	1	L	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc5	0.5364382858609187	NA	NA	NA
expert_metric_by_outer_fold	1	L	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc2	0.8412414689632759	NA	NA	NA
expert_metric_by_outer_fold	1	L	moddrop_seed1111	moddrop_seed1111	NA	NA	F1	0.8399230606456768	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	moddrop_seed1114	moddrop_seed1114	NA	NA	J	0.5696020197101811	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	moddrop_seed1114	moddrop_seed1114	NA	NA	MAE	0.5696020197101811	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	moddrop_seed1114	moddrop_seed1114	NA	NA	Corr	0.7293924856036367	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc7	0.5139851167564793	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc5	0.5324608673338466	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc2	0.8373415664608385	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	moddrop_seed1114	moddrop_seed1114	NA	NA	F1	0.8370730541164769	NA	NA	NA
expert_metric_by_outer_fold	1	LA	moddrop_seed1114	moddrop_seed1114	NA	NA	J	0.5709465767362696	NA	NA	NA
expert_metric_by_outer_fold	1	LA	moddrop_seed1114	moddrop_seed1114	NA	NA	MAE	0.5709465767362696	NA	NA	NA
expert_metric_by_outer_fold	1	LA	moddrop_seed1114	moddrop_seed1114	NA	NA	Corr	0.7272709799691991	NA	NA	NA
expert_metric_by_outer_fold	1	LA	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc7	0.5130869899923017	NA	NA	NA
expert_metric_by_outer_fold	1	LA	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc5	0.531562740569669	NA	NA	NA
expert_metric_by_outer_fold	1	LA	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc2	0.8371790705232369	NA	NA	NA
expert_metric_by_outer_fold	1	LA	moddrop_seed1114	moddrop_seed1114	NA	NA	F1	0.8369191295480489	NA	NA	NA
expert_metric_by_outer_fold	1	LV	moddrop_seed1114	moddrop_seed1114	NA	NA	J	0.5684283091652694	NA	NA	NA
expert_metric_by_outer_fold	1	LV	moddrop_seed1114	moddrop_seed1114	NA	NA	MAE	0.5684283091652694	NA	NA	NA
expert_metric_by_outer_fold	1	LV	moddrop_seed1114	moddrop_seed1114	NA	NA	Corr	0.7295777017314086	NA	NA	NA
expert_metric_by_outer_fold	1	LV	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc7	0.5159096741082885	NA	NA	NA
expert_metric_by_outer_fold	1	LV	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc5	0.5340005132152938	NA	NA	NA
expert_metric_by_outer_fold	1	LV	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc2	0.8388040298992525	NA	NA	NA
expert_metric_by_outer_fold	1	LV	moddrop_seed1114	moddrop_seed1114	NA	NA	F1	0.8385116101936092	NA	NA	NA
expert_metric_by_outer_fold	1	L	moddrop_seed1114	moddrop_seed1114	NA	NA	J	0.5701913535728175	NA	NA	NA
expert_metric_by_outer_fold	1	L	moddrop_seed1114	moddrop_seed1114	NA	NA	MAE	0.5701913535728175	NA	NA	NA
expert_metric_by_outer_fold	1	L	moddrop_seed1114	moddrop_seed1114	NA	NA	Corr	0.7274841535550995	NA	NA	NA
expert_metric_by_outer_fold	1	L	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc7	0.512573774698486	NA	NA	NA
expert_metric_by_outer_fold	1	L	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc5	0.5310495252758533	NA	NA	NA
expert_metric_by_outer_fold	1	L	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc2	0.8373415664608385	NA	NA	NA
expert_metric_by_outer_fold	1	L	moddrop_seed1114	moddrop_seed1114	NA	NA	F1	0.8372129909052424	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	J	0.5689245444204781	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	MAE	0.5689245444204781	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Corr	0.7293401212906924	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc7	0.520913523222992	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc5	0.5368231973312805	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc2	0.8342541436464088	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	F1	0.8361318268517854	NA	NA	NA
expert_metric_by_outer_fold	1	LA	cfcompat_seed1111	cfcompat_seed1111	NA	NA	J	0.5701528614279325	NA	NA	NA
expert_metric_by_outer_fold	1	LA	cfcompat_seed1111	cfcompat_seed1111	NA	NA	MAE	0.5701528614279325	NA	NA	NA
expert_metric_by_outer_fold	1	LA	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Corr	0.7275887545645779	NA	NA	NA
expert_metric_by_outer_fold	1	LA	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc7	0.5198870926353605	NA	NA	NA
expert_metric_by_outer_fold	1	LA	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc5	0.535668462920195	NA	NA	NA
expert_metric_by_outer_fold	1	LA	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc2	0.8321416964575885	NA	NA	NA
expert_metric_by_outer_fold	1	LA	cfcompat_seed1111	cfcompat_seed1111	NA	NA	F1	0.8340373875602399	NA	NA	NA
expert_metric_by_outer_fold	1	LV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	J	0.5689118662553425	NA	NA	NA
expert_metric_by_outer_fold	1	LV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	MAE	0.5689118662553425	NA	NA	NA
expert_metric_by_outer_fold	1	LV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Corr	0.729388732961331	NA	NA	NA
expert_metric_by_outer_fold	1	LV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc7	0.5212984346933539	NA	NA	NA
expert_metric_by_outer_fold	1	LV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc5	0.5372081088016423	NA	NA	NA
expert_metric_by_outer_fold	1	LV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc2	0.833116672083198	NA	NA	NA
expert_metric_by_outer_fold	1	LV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	F1	0.8350713391653304	NA	NA	NA
expert_metric_by_outer_fold	1	L	cfcompat_seed1111	cfcompat_seed1111	NA	NA	J	0.5699417678070675	NA	NA	NA
expert_metric_by_outer_fold	1	L	cfcompat_seed1111	cfcompat_seed1111	NA	NA	MAE	0.5699417678070675	NA	NA	NA
expert_metric_by_outer_fold	1	L	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Corr	0.7276786590084862	NA	NA	NA
expert_metric_by_outer_fold	1	L	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc7	0.5198870926353605	NA	NA	NA
expert_metric_by_outer_fold	1	L	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc5	0.535796766743649	NA	NA	NA
expert_metric_by_outer_fold	1	L	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc2	0.8300292492687683	NA	NA	NA
expert_metric_by_outer_fold	1	L	cfcompat_seed1111	cfcompat_seed1111	NA	NA	F1	0.8320259505934027	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	J	0.5694847771687865	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	MAE	0.5694847771687865	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Corr	0.7248556794300549	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc7	0.514883243520657	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc5	0.5309212214523993	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc2	0.8378290542736432	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	F1	0.838158688227301	NA	NA	NA
expert_metric_by_outer_fold	1	LA	cfcompat_seed1114	cfcompat_seed1114	NA	NA	J	0.5728801207848082	NA	NA	NA
expert_metric_by_outer_fold	1	LA	cfcompat_seed1114	cfcompat_seed1114	NA	NA	MAE	0.5728801207848082	NA	NA	NA
expert_metric_by_outer_fold	1	LA	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Corr	0.721688129566238	NA	NA	NA
expert_metric_by_outer_fold	1	LA	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc7	0.5121888632281242	NA	NA	NA
expert_metric_by_outer_fold	1	LA	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc5	0.5279702335129587	NA	NA	NA
expert_metric_by_outer_fold	1	LA	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc2	0.838641533961651	NA	NA	NA
expert_metric_by_outer_fold	1	LA	cfcompat_seed1114	cfcompat_seed1114	NA	NA	F1	0.839056644267809	NA	NA	NA
expert_metric_by_outer_fold	1	LV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	J	0.5697235597267177	NA	NA	NA
expert_metric_by_outer_fold	1	LV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	MAE	0.5697235597267177	NA	NA	NA
expert_metric_by_outer_fold	1	LV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Corr	0.7250403318730302	NA	NA	NA
expert_metric_by_outer_fold	1	LV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc7	0.5138568129330254	NA	NA	NA
expert_metric_by_outer_fold	1	LV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc5	0.5296381832178599	NA	NA	NA
expert_metric_by_outer_fold	1	LV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc2	0.8383165420864478	NA	NA	NA
expert_metric_by_outer_fold	1	LV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	F1	0.838918415670921	NA	NA	NA
expert_metric_by_outer_fold	1	L	cfcompat_seed1114	cfcompat_seed1114	NA	NA	J	0.5735915310229266	NA	NA	NA
expert_metric_by_outer_fold	1	L	cfcompat_seed1114	cfcompat_seed1114	NA	NA	MAE	0.5735915310229266	NA	NA	NA
expert_metric_by_outer_fold	1	L	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Corr	0.722230258003329	NA	NA	NA
expert_metric_by_outer_fold	1	L	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc7	0.5119322555812164	NA	NA	NA
expert_metric_by_outer_fold	1	L	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc5	0.5274570182191429	NA	NA	NA
expert_metric_by_outer_fold	1	L	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc2	0.8350666233344166	NA	NA	NA
expert_metric_by_outer_fold	1	L	cfcompat_seed1114	cfcompat_seed1114	NA	NA	F1	0.8358338207390245	NA	NA	NA
residual_correlation	all	LAV	NA	NA	uniform_kd_seed1111	uniform_kd_seed1111	residual_correlation	1.0	NA	NA	NA
residual_correlation	all	LAV	NA	NA	uniform_kd_seed1111	moddrop_seed1111	residual_correlation	0.9612028636	NA	NA	NA
residual_correlation	all	LAV	NA	NA	uniform_kd_seed1111	moddrop_seed1114	residual_correlation	0.9178311768	NA	NA	NA
residual_correlation	all	LAV	NA	NA	uniform_kd_seed1111	cfcompat_seed1111	residual_correlation	0.9735175091	NA	NA	NA
residual_correlation	all	LAV	NA	NA	uniform_kd_seed1111	cfcompat_seed1114	residual_correlation	0.9187802199	NA	NA	NA
residual_correlation	all	LAV	NA	NA	moddrop_seed1111	uniform_kd_seed1111	residual_correlation	0.9612028636	NA	NA	NA
residual_correlation	all	LAV	NA	NA	moddrop_seed1111	moddrop_seed1111	residual_correlation	1.0	NA	NA	NA
residual_correlation	all	LAV	NA	NA	moddrop_seed1111	moddrop_seed1114	residual_correlation	0.9223004711	NA	NA	NA
residual_correlation	all	LAV	NA	NA	moddrop_seed1111	cfcompat_seed1111	residual_correlation	0.9605015875	NA	NA	NA
residual_correlation	all	LAV	NA	NA	moddrop_seed1111	cfcompat_seed1114	residual_correlation	0.9232791155	NA	NA	NA
residual_correlation	all	LAV	NA	NA	moddrop_seed1114	uniform_kd_seed1111	residual_correlation	0.9178311768	NA	NA	NA
residual_correlation	all	LAV	NA	NA	moddrop_seed1114	moddrop_seed1111	residual_correlation	0.9223004711	NA	NA	NA
residual_correlation	all	LAV	NA	NA	moddrop_seed1114	moddrop_seed1114	residual_correlation	1.0	NA	NA	NA
residual_correlation	all	LAV	NA	NA	moddrop_seed1114	cfcompat_seed1111	residual_correlation	0.916692064	NA	NA	NA
residual_correlation	all	LAV	NA	NA	moddrop_seed1114	cfcompat_seed1114	residual_correlation	0.9545624696	NA	NA	NA
residual_correlation	all	LAV	NA	NA	cfcompat_seed1111	uniform_kd_seed1111	residual_correlation	0.9735175091	NA	NA	NA
residual_correlation	all	LAV	NA	NA	cfcompat_seed1111	moddrop_seed1111	residual_correlation	0.9605015875	NA	NA	NA
residual_correlation	all	LAV	NA	NA	cfcompat_seed1111	moddrop_seed1114	residual_correlation	0.916692064	NA	NA	NA
residual_correlation	all	LAV	NA	NA	cfcompat_seed1111	cfcompat_seed1111	residual_correlation	1.0	NA	NA	NA
residual_correlation	all	LAV	NA	NA	cfcompat_seed1111	cfcompat_seed1114	residual_correlation	0.924438055	NA	NA	NA
residual_correlation	all	LAV	NA	NA	cfcompat_seed1114	uniform_kd_seed1111	residual_correlation	0.9187802199	NA	NA	NA
residual_correlation	all	LAV	NA	NA	cfcompat_seed1114	moddrop_seed1111	residual_correlation	0.9232791155	NA	NA	NA
residual_correlation	all	LAV	NA	NA	cfcompat_seed1114	moddrop_seed1114	residual_correlation	0.9545624696	NA	NA	NA
residual_correlation	all	LAV	NA	NA	cfcompat_seed1114	cfcompat_seed1111	residual_correlation	0.924438055	NA	NA	NA
residual_correlation	all	LAV	NA	NA	cfcompat_seed1114	cfcompat_seed1114	residual_correlation	1.0	NA	NA	NA
residual_correlation	all	LA	NA	NA	uniform_kd_seed1111	uniform_kd_seed1111	residual_correlation	1.0	NA	NA	NA
residual_correlation	all	LA	NA	NA	uniform_kd_seed1111	moddrop_seed1111	residual_correlation	0.9614923953	NA	NA	NA
residual_correlation	all	LA	NA	NA	uniform_kd_seed1111	moddrop_seed1114	residual_correlation	0.918852215	NA	NA	NA
residual_correlation	all	LA	NA	NA	uniform_kd_seed1111	cfcompat_seed1111	residual_correlation	0.9738779673	NA	NA	NA
residual_correlation	all	LA	NA	NA	uniform_kd_seed1111	cfcompat_seed1114	residual_correlation	0.9197411353	NA	NA	NA
residual_correlation	all	LA	NA	NA	moddrop_seed1111	uniform_kd_seed1111	residual_correlation	0.9614923953	NA	NA	NA
residual_correlation	all	LA	NA	NA	moddrop_seed1111	moddrop_seed1111	residual_correlation	1.0	NA	NA	NA
residual_correlation	all	LA	NA	NA	moddrop_seed1111	moddrop_seed1114	residual_correlation	0.9242831943	NA	NA	NA
residual_correlation	all	LA	NA	NA	moddrop_seed1111	cfcompat_seed1111	residual_correlation	0.9609421011	NA	NA	NA
residual_correlation	all	LA	NA	NA	moddrop_seed1111	cfcompat_seed1114	residual_correlation	0.9240774302	NA	NA	NA
residual_correlation	all	LA	NA	NA	moddrop_seed1114	uniform_kd_seed1111	residual_correlation	0.918852215	NA	NA	NA
residual_correlation	all	LA	NA	NA	moddrop_seed1114	moddrop_seed1111	residual_correlation	0.9242831943	NA	NA	NA
residual_correlation	all	LA	NA	NA	moddrop_seed1114	moddrop_seed1114	residual_correlation	1.0	NA	NA	NA
residual_correlation	all	LA	NA	NA	moddrop_seed1114	cfcompat_seed1111	residual_correlation	0.9181528053	NA	NA	NA
residual_correlation	all	LA	NA	NA	moddrop_seed1114	cfcompat_seed1114	residual_correlation	0.9539110177	NA	NA	NA
residual_correlation	all	LA	NA	NA	cfcompat_seed1111	uniform_kd_seed1111	residual_correlation	0.9738779673	NA	NA	NA
residual_correlation	all	LA	NA	NA	cfcompat_seed1111	moddrop_seed1111	residual_correlation	0.9609421011	NA	NA	NA
residual_correlation	all	LA	NA	NA	cfcompat_seed1111	moddrop_seed1114	residual_correlation	0.9181528053	NA	NA	NA
residual_correlation	all	LA	NA	NA	cfcompat_seed1111	cfcompat_seed1111	residual_correlation	1.0	NA	NA	NA
residual_correlation	all	LA	NA	NA	cfcompat_seed1111	cfcompat_seed1114	residual_correlation	0.9284825153	NA	NA	NA
residual_correlation	all	LA	NA	NA	cfcompat_seed1114	uniform_kd_seed1111	residual_correlation	0.9197411353	NA	NA	NA
residual_correlation	all	LA	NA	NA	cfcompat_seed1114	moddrop_seed1111	residual_correlation	0.9240774302	NA	NA	NA
residual_correlation	all	LA	NA	NA	cfcompat_seed1114	moddrop_seed1114	residual_correlation	0.9539110177	NA	NA	NA
residual_correlation	all	LA	NA	NA	cfcompat_seed1114	cfcompat_seed1111	residual_correlation	0.9284825153	NA	NA	NA
residual_correlation	all	LA	NA	NA	cfcompat_seed1114	cfcompat_seed1114	residual_correlation	1.0	NA	NA	NA
residual_correlation	all	LV	NA	NA	uniform_kd_seed1111	uniform_kd_seed1111	residual_correlation	1.0	NA	NA	NA
residual_correlation	all	LV	NA	NA	uniform_kd_seed1111	moddrop_seed1111	residual_correlation	0.9620929641	NA	NA	NA
residual_correlation	all	LV	NA	NA	uniform_kd_seed1111	moddrop_seed1114	residual_correlation	0.9186302768	NA	NA	NA
residual_correlation	all	LV	NA	NA	uniform_kd_seed1111	cfcompat_seed1111	residual_correlation	0.9737040836	NA	NA	NA
residual_correlation	all	LV	NA	NA	uniform_kd_seed1111	cfcompat_seed1114	residual_correlation	0.9193811124	NA	NA	NA
residual_correlation	all	LV	NA	NA	moddrop_seed1111	uniform_kd_seed1111	residual_correlation	0.9620929641	NA	NA	NA
residual_correlation	all	LV	NA	NA	moddrop_seed1111	moddrop_seed1111	residual_correlation	1.0	NA	NA	NA
residual_correlation	all	LV	NA	NA	moddrop_seed1111	moddrop_seed1114	residual_correlation	0.9232978788	NA	NA	NA
residual_correlation	all	LV	NA	NA	moddrop_seed1111	cfcompat_seed1111	residual_correlation	0.9610112898	NA	NA	NA
residual_correlation	all	LV	NA	NA	moddrop_seed1111	cfcompat_seed1114	residual_correlation	0.9235076444	NA	NA	NA
residual_correlation	all	LV	NA	NA	moddrop_seed1114	uniform_kd_seed1111	residual_correlation	0.9186302768	NA	NA	NA
residual_correlation	all	LV	NA	NA	moddrop_seed1114	moddrop_seed1111	residual_correlation	0.9232978788	NA	NA	NA
residual_correlation	all	LV	NA	NA	moddrop_seed1114	moddrop_seed1114	residual_correlation	1.0	NA	NA	NA
residual_correlation	all	LV	NA	NA	moddrop_seed1114	cfcompat_seed1111	residual_correlation	0.917935499	NA	NA	NA
residual_correlation	all	LV	NA	NA	moddrop_seed1114	cfcompat_seed1114	residual_correlation	0.9544088497	NA	NA	NA
residual_correlation	all	LV	NA	NA	cfcompat_seed1111	uniform_kd_seed1111	residual_correlation	0.9737040836	NA	NA	NA
residual_correlation	all	LV	NA	NA	cfcompat_seed1111	moddrop_seed1111	residual_correlation	0.9610112898	NA	NA	NA
residual_correlation	all	LV	NA	NA	cfcompat_seed1111	moddrop_seed1114	residual_correlation	0.917935499	NA	NA	NA
residual_correlation	all	LV	NA	NA	cfcompat_seed1111	cfcompat_seed1111	residual_correlation	1.0	NA	NA	NA
residual_correlation	all	LV	NA	NA	cfcompat_seed1111	cfcompat_seed1114	residual_correlation	0.9271724996	NA	NA	NA
residual_correlation	all	LV	NA	NA	cfcompat_seed1114	uniform_kd_seed1111	residual_correlation	0.9193811124	NA	NA	NA
